# Measurement report

| Quantity | Predicted | Measured |
|---|---|---|
| bytes per iteration (read, MiB) | 4709.9 weights + cache; about 4772.0 with activations | - |
| time per iteration, median (us) | 1148.5-1349.4 + 326 t_b + T_serial | - |
| time per iteration, P95 (us) |  | - |
| time per iteration from event timing, median (us) |  | 4284.2 |
| time per iteration from host wall clock (us) |  | 7224.5 |
| time per iteration from the kernel trace (us) |  | - |
| achieved read bandwidth (TB/s) | 3.66-4.3 over T_bw | - |
| launches per generation | 3 | - |
| L2 hit rate | 16-17% (Fleet's batch-1 figure) | - |
| tokens per second |  | - |
| GFX clock from amd-smi during the run, median / max (MHz) | 2100 max (D2 of round 1) | 2107 / 2108 over 54 samples |
| memory clock from amd-smi, median (MHz) |  | 900 |

## Per-operator time (event gaps, mean over iterations after the first)

| Event | Operator | mean us | min us | max us | n |
| 89 | gang_moe_w13_linear_layer | 41.49 | 38.93 | 44.95 | 31 |
| 90 | gang_moe_w2_silu_linear_layer | 23.74 | 21.97 | 26.82 | 31 |
| 91 | moe_mul_sum_add_layer | 4.68 | 4.27 | 6.14 | 31 |
| 92 | linear_gemv_layer | 13.64 | 13.21 | 14.22 | 31 |
| 93 | mla_prep_layer | 9.57 | 9.32 | 10.58 | 31 |
| 94 | mla_attend_layer | 12.23 | 11.71 | 12.91 | 31 |
| 95 | mla_merge_uv_tile_layer | 15.20 | 14.72 | 15.64 | 31 |
| 96 | linear_gemv_layer | 7.86 | 7.41 | 8.57 | 31 |
| 97 | moe_router_layer | 16.89 | 15.24 | 18.12 | 31 |
| 98 | gang_moe_w13_linear_layer | 41.06 | 38.34 | 43.84 | 31 |
| 99 | gang_moe_w2_silu_linear_layer | 23.47 | 21.93 | 25.84 | 31 |
| 100 | moe_mul_sum_add_layer | 4.76 | 4.00 | 7.14 | 31 |
| 101 | linear_gemv_layer | 13.68 | 13.19 | 14.28 | 31 |
| 102 | mla_prep_layer | 9.77 | 9.36 | 10.22 | 31 |
| 103 | mla_attend_layer | 12.27 | 11.67 | 12.99 | 31 |
| 104 | mla_merge_uv_tile_layer | 15.17 | 14.68 | 15.68 | 31 |
| 105 | linear_gemv_layer | 7.94 | 7.41 | 8.45 | 31 |
| 106 | moe_router_layer | 16.58 | 15.00 | 17.91 | 31 |
| 107 | gang_moe_w13_linear_layer | 40.61 | 38.12 | 43.46 | 31 |
| 108 | gang_moe_w2_silu_linear_layer | 24.04 | 21.75 | 25.26 | 31 |
| 109 | moe_mul_sum_add_layer | 4.72 | 4.42 | 5.16 | 31 |
| 110 | linear_gemv_layer | 13.57 | 13.05 | 14.16 | 31 |
| 111 | mla_prep_layer | 9.85 | 9.48 | 10.10 | 31 |
| 112 | mla_attend_layer | 11.99 | 11.32 | 12.68 | 31 |
| 113 | mla_merge_uv_tile_layer | 15.11 | 14.48 | 15.86 | 31 |
| 114 | linear_gemv_layer | 8.11 | 7.37 | 8.69 | 31 |
| 115 | moe_router_layer | 16.32 | 14.77 | 17.71 | 31 |
| 116 | gang_moe_w13_linear_layer | 41.89 | 38.75 | 45.60 | 31 |
| 117 | gang_moe_w2_silu_linear_layer | 23.03 | 21.67 | 24.71 | 31 |
| 118 | moe_mul_sum_add_layer | 4.88 | 4.20 | 6.02 | 31 |
| 119 | linear_gemv_layer | 13.70 | 13.04 | 14.27 | 31 |
| 120 | mla_prep_layer | 9.94 | 9.58 | 10.19 | 31 |
| 121 | mla_attend_layer | 12.12 | 11.50 | 12.93 | 31 |
| 122 | mla_merge_uv_tile_layer | 15.16 | 14.60 | 15.61 | 31 |
| 123 | linear_gemv_layer | 7.97 | 7.18 | 8.68 | 31 |
| 124 | moe_router_layer | 15.53 | 14.67 | 17.40 | 31 |
| 125 | gang_moe_w13_linear_layer | 43.17 | 38.71 | 47.61 | 31 |
| 126 | gang_moe_w2_silu_linear_layer | 22.85 | 21.52 | 24.79 | 31 |
| 127 | moe_mul_sum_add_layer | 4.94 | 4.12 | 9.04 | 31 |
| 128 | linear_gemv_layer | 13.65 | 13.28 | 14.12 | 31 |
| 129 | mla_prep_layer | 9.54 | 9.21 | 10.34 | 31 |
| 130 | mla_attend_layer | 12.36 | 11.14 | 13.24 | 31 |
| 131 | mla_merge_uv_tile_layer | 15.30 | 14.87 | 15.88 | 31 |
| 132 | linear_gemv_layer | 7.84 | 7.27 | 8.61 | 31 |
| 133 | moe_router_layer | 16.95 | 15.49 | 18.12 | 31 |
| 134 | gang_moe_w13_linear_layer | 41.10 | 38.61 | 44.29 | 31 |
| 135 | gang_moe_w2_silu_linear_layer | 23.42 | 21.88 | 25.92 | 31 |
| 136 | moe_mul_sum_add_layer | 4.98 | 4.31 | 6.19 | 31 |
| 137 | linear_gemv_layer | 13.77 | 13.31 | 14.17 | 31 |
| 138 | mla_prep_layer | 9.64 | 9.29 | 10.05 | 31 |
| 139 | mla_attend_layer | 12.44 | 12.00 | 12.99 | 31 |
| 140 | mla_merge_uv_tile_layer | 15.13 | 14.40 | 15.64 | 31 |
| 141 | linear_gemv_layer | 8.08 | 7.43 | 8.64 | 31 |
| 142 | moe_router_layer | 16.21 | 15.34 | 17.95 | 31 |
| 143 | gang_moe_w13_linear_layer | 41.97 | 38.11 | 45.96 | 31 |
| 144 | gang_moe_w2_silu_linear_layer | 23.37 | 21.44 | 26.92 | 31 |
| 145 | moe_mul_sum_add_layer | 5.16 | 4.41 | 8.92 | 31 |
| 146 | linear_gemv_layer | 13.77 | 13.15 | 14.16 | 31 |
| 147 | mla_prep_layer | 10.04 | 9.68 | 10.92 | 31 |
| 148 | mla_attend_layer | 12.43 | 11.52 | 12.95 | 31 |
| 149 | mla_merge_uv_tile_layer | 15.14 | 14.40 | 15.52 | 31 |
| 150 | linear_gemv_layer | 8.10 | 7.52 | 8.60 | 31 |
| 151 | moe_router_layer | 16.90 | 15.20 | 17.96 | 31 |
| 152 | gang_moe_w13_linear_layer | 41.00 | 38.56 | 43.06 | 31 |
| 153 | gang_moe_w2_silu_linear_layer | 23.07 | 21.62 | 24.84 | 31 |
| 154 | moe_mul_sum_add_layer | 5.05 | 4.19 | 6.90 | 31 |
| 155 | linear_gemv_layer | 13.68 | 13.19 | 14.20 | 31 |
| 156 | mla_prep_layer | 9.76 | 9.50 | 10.70 | 31 |
| 157 | mla_attend_layer | 12.17 | 11.38 | 12.74 | 31 |
| 158 | mla_merge_uv_tile_layer | 15.28 | 14.87 | 15.68 | 31 |
| 159 | linear_gemv_layer | 7.29 | 6.75 | 7.88 | 31 |
| 160 | moe_router_layer | 16.70 | 14.71 | 17.91 | 31 |
| 161 | gang_moe_w13_linear_layer | 41.45 | 38.71 | 46.73 | 31 |
| 162 | gang_moe_w2_silu_linear_layer | 23.37 | 21.56 | 27.08 | 31 |
| 163 | moe_mul_sum_add_layer | 4.86 | 4.24 | 6.48 | 31 |
| 164 | linear_gemv_layer | 13.72 | 13.34 | 14.20 | 31 |
| 165 | mla_prep_layer | 9.44 | 9.21 | 10.30 | 31 |
| 166 | mla_attend_layer | 12.43 | 11.35 | 13.12 | 31 |
| 167 | mla_merge_uv_tile_layer | 15.19 | 14.79 | 15.49 | 31 |
| 168 | linear_gemv_layer | 8.02 | 7.31 | 8.68 | 31 |
| 169 | moe_router_layer | 16.52 | 14.72 | 18.12 | 31 |
| 170 | gang_moe_w13_linear_layer | 41.13 | 38.18 | 43.57 | 31 |
| 171 | gang_moe_w2_silu_linear_layer | 23.30 | 21.51 | 26.76 | 31 |
| 172 | moe_mul_sum_add_layer | 5.23 | 4.40 | 7.15 | 31 |
| 173 | linear_gemv_layer | 13.71 | 13.21 | 14.40 | 31 |
| 174 | mla_prep_layer | 9.81 | 9.57 | 10.21 | 31 |
| 175 | mla_attend_layer | 12.36 | 11.79 | 12.92 | 31 |
| 176 | mla_merge_uv_tile_layer | 15.16 | 14.65 | 15.61 | 31 |
| 177 | linear_gemv_layer | 7.86 | 7.24 | 8.43 | 31 |
| 178 | moe_router_layer | 15.99 | 14.76 | 17.56 | 31 |
| 179 | gang_moe_w13_linear_layer | 41.80 | 38.37 | 46.61 | 31 |
| 180 | gang_moe_w2_silu_linear_layer | 23.12 | 21.54 | 26.01 | 31 |
| 181 | moe_mul_sum_add_layer | 4.98 | 4.40 | 7.82 | 31 |
| 182 | linear_gemv_layer | 13.82 | 13.40 | 14.22 | 31 |
| 183 | mla_prep_layer | 9.70 | 9.40 | 10.28 | 31 |
| 184 | mla_attend_layer | 12.36 | 11.67 | 13.08 | 31 |
| 185 | mla_merge_uv_tile_layer | 15.00 | 14.68 | 15.55 | 31 |
| 186 | linear_gemv_layer | 7.99 | 7.33 | 8.69 | 31 |
| 187 | moe_router_layer | 16.20 | 14.96 | 17.52 | 31 |
| 188 | gang_moe_w13_linear_layer | 43.14 | 40.36 | 46.24 | 31 |
| 189 | gang_moe_w2_silu_linear_layer | 22.95 | 21.55 | 24.84 | 31 |
| 190 | moe_mul_sum_add_layer | 4.91 | 4.35 | 6.49 | 31 |
| 191 | linear_gemv_layer | 13.59 | 13.14 | 13.97 | 31 |
| 192 | mla_prep_layer | 9.73 | 9.42 | 10.05 | 31 |
| 193 | mla_attend_layer | 12.24 | 11.54 | 12.86 | 31 |
| 194 | mla_merge_uv_tile_layer | 15.27 | 14.80 | 15.68 | 31 |
| 195 | linear_gemv_layer | 8.05 | 7.43 | 8.56 | 31 |
| 196 | moe_router_layer | 16.53 | 15.52 | 17.95 | 31 |
| 197 | gang_moe_w13_linear_layer | 43.08 | 40.25 | 47.82 | 31 |
| 198 | gang_moe_w2_silu_linear_layer | 23.24 | 21.95 | 25.31 | 31 |
| 199 | moe_mul_sum_add_layer | 4.87 | 4.23 | 6.29 | 31 |
| 200 | linear_gemv_layer | 13.75 | 13.27 | 14.15 | 31 |
| 201 | mla_prep_layer | 9.56 | 9.29 | 10.09 | 31 |
| 202 | mla_attend_layer | 12.42 | 11.38 | 13.31 | 31 |
| 203 | mla_merge_uv_tile_layer | 15.19 | 14.63 | 15.75 | 31 |
| 204 | linear_gemv_layer | 8.13 | 7.45 | 8.68 | 31 |
| 205 | moe_router_layer | 16.80 | 14.76 | 17.88 | 31 |
| 206 | gang_moe_w13_linear_layer | 42.33 | 39.75 | 45.12 | 31 |
| 207 | gang_moe_w2_silu_linear_layer | 23.25 | 21.45 | 25.73 | 31 |
| 208 | moe_mul_sum_add_layer | 4.93 | 4.12 | 7.27 | 31 |
| 209 | linear_gemv_layer | 13.73 | 13.33 | 14.04 | 31 |
| 210 | mla_prep_layer | 9.96 | 9.61 | 10.45 | 31 |
| 211 | mla_attend_layer | 12.33 | 11.56 | 13.00 | 31 |
| 212 | mla_merge_uv_tile_layer | 15.09 | 14.73 | 15.52 | 31 |
| 213 | linear_gemv_layer | 8.21 | 7.55 | 8.61 | 31 |
| 214 | moe_router_layer | 16.61 | 15.08 | 18.20 | 31 |
| 215 | gang_moe_w13_linear_layer | 40.77 | 37.88 | 43.53 | 31 |
| 216 | gang_moe_w2_silu_linear_layer | 23.35 | 21.64 | 25.09 | 31 |
| 217 | moe_mul_sum_add_layer | 5.07 | 4.29 | 6.17 | 31 |
| 218 | linear_gemv_layer | 13.67 | 13.24 | 14.12 | 31 |
| 219 | mla_prep_layer | 9.66 | 9.40 | 9.85 | 31 |
| 220 | mla_attend_layer | 12.39 | 11.76 | 12.92 | 31 |
| 221 | mla_merge_uv_tile_layer | 15.08 | 14.28 | 15.61 | 31 |
| 222 | linear_gemv_layer | 8.12 | 7.50 | 8.60 | 31 |
| 223 | moe_router_layer | 16.41 | 14.80 | 18.16 | 31 |
| 224 | gang_moe_w13_linear_layer | 40.51 | 37.72 | 43.55 | 31 |
| 225 | gang_moe_w2_silu_linear_layer | 23.26 | 21.89 | 25.40 | 31 |
| 226 | moe_mul_sum_add_layer | 4.63 | 4.02 | 5.28 | 31 |
| 227 | linear_gemv_layer | 13.63 | 13.11 | 14.12 | 31 |
| 228 | mla_prep_layer | 9.82 | 9.59 | 10.16 | 31 |
| 229 | mla_attend_layer | 12.21 | 11.42 | 12.70 | 31 |
| 230 | mla_merge_uv_tile_layer | 15.13 | 14.60 | 15.64 | 31 |
| 231 | linear_gemv_layer | 7.90 | 7.33 | 8.32 | 31 |
| 232 | moe_router_layer | 16.03 | 14.63 | 17.59 | 31 |
| 233 | gang_moe_w13_linear_layer | 40.88 | 38.56 | 43.12 | 31 |
| 234 | gang_moe_w2_silu_linear_layer | 23.52 | 22.03 | 24.89 | 31 |
| 235 | moe_mul_sum_add_layer | 4.53 | 3.99 | 4.84 | 31 |
| 236 | linear_gemv_layer | 13.60 | 13.29 | 14.11 | 31 |
| 237 | mla_prep_layer | 9.61 | 9.34 | 9.93 | 31 |
| 238 | mla_attend_layer | 12.40 | 11.89 | 13.23 | 31 |
| 239 | mla_merge_uv_tile_layer | 15.14 | 14.63 | 15.54 | 31 |
| 240 | linear_gemv_layer | 7.80 | 7.01 | 8.56 | 31 |
| 241 | moe_router_layer | 16.70 | 15.01 | 17.64 | 31 |
| 242 | gang_moe_w13_linear_layer | 40.21 | 37.94 | 43.38 | 31 |
| 243 | gang_moe_w2_silu_linear_layer | 23.23 | 21.25 | 24.68 | 31 |
| 244 | moe_mul_sum_add_layer | 5.83 | 4.22 | 6.96 | 31 |
| 245 | linear_gemv_layer | 0.21 | 0.00 | 0.97 | 31 |
| 246 | argmax_partial_layer | 0.24 | 0.02 | 1.42 | 31 |
| 247 | argmax_reduce_layer | 0.25 | 0.00 | 0.88 | 31 |
| 248 | event_248 | 2.62 | 0.00 | 73.65 | 31 |
| 249 | event_249 | 0.22 | 0.00 | 1.08 | 31 |
| 250 | event_250 | 2.67 | 0.00 | 76.24 | 31 |
| 251 | event_251 | 2.59 | 0.00 | 74.27 | 31 |
| 252 | event_252 | 9.75 | 0.00 | 76.59 | 31 |
| 253 | event_253 | 0.27 | 0.00 | 1.74 | 31 |
| 254 | event_254 | 0.25 | 0.00 | 0.92 | 31 |
| 255 | event_255 | 9.72 | 0.00 | 76.77 | 31 |
| 256 | event_256 | 0.37 | 0.00 | 1.89 | 31 |
| 257 | event_257 | 5.03 | 0.00 | 75.04 | 31 |
| 258 | event_258 | 0.21 | 0.00 | 0.56 | 31 |
| 259 | event_259 | 7.39 | 0.00 | 76.84 | 31 |
| 260 | event_260 | 4.99 | 0.00 | 75.26 | 31 |
| 261 | event_261 | 0.22 | 0.00 | 2.00 | 31 |
| 262 | event_262 | 4.93 | 0.00 | 72.40 | 31 |
| 263 | event_263 | 0.23 | 0.00 | 0.88 | 31 |
| 264 | event_264 | 4.84 | 0.00 | 72.52 | 31 |
| 265 | event_265 | 0.30 | 0.00 | 1.37 | 31 |
| 266 | event_266 | 2.57 | 0.00 | 74.50 | 31 |
| 267 | event_267 | 0.26 | 0.00 | 0.64 | 31 |
| 268 | event_268 | 5.16 | 0.00 | 76.92 | 31 |
| 269 | event_269 | 0.17 | 0.00 | 0.48 | 31 |
| 270 | event_270 | 2.71 | 0.00 | 76.95 | 31 |
| 271 | event_271 | 2.65 | 0.00 | 75.76 | 31 |
| 272 | event_272 | 2.60 | 0.00 | 71.95 | 31 |
| 273 | event_273 | 0.32 | 0.00 | 3.32 | 31 |
| 274 | event_274 | 2.56 | 0.00 | 72.69 | 31 |
| 275 | event_275 | 2.46 | 0.00 | 73.04 | 31 |
| 276 | event_276 | 0.19 | 0.00 | 1.30 | 31 |
| 277 | event_277 | 0.17 | 0.00 | 0.81 | 31 |
| 278 | event_278 | 0.21 | 0.00 | 0.92 | 31 |
| 279 | event_279 | 0.31 | 0.00 | 2.10 | 31 |
| 280 | event_280 | 2.70 | 0.00 | 74.64 | 31 |
| 281 | event_281 | 0.26 | 0.00 | 0.93 | 31 |
| 282 | event_282 | 0.41 | 0.00 | 2.00 | 31 |
| 283 | event_283 | 2.30 | 0.00 | 30.12 | 31 |
| 284 | event_284 | 7.79 | 0.00 | 31.74 | 31 |
| 285 | event_285 | 0.38 | 0.00 | 1.68 | 31 |
| 286 | event_286 | 1.20 | 0.00 | 28.24 | 31 |
| 287 | event_287 | 3.20 | 0.00 | 28.29 | 31 |
| 288 | event_288 | 8.99 | 0.00 | 29.37 | 31 |
| 289 | event_289 | 3.23 | 0.00 | 31.45 | 31 |
| 290 | event_290 | 0.49 | 0.00 | 1.89 | 31 |
| 291 | event_291 | 0.46 | 0.00 | 2.80 | 31 |
| 292 | event_292 | 1.24 | 0.00 | 28.36 | 31 |
| 293 | event_293 | 1.25 | 0.00 | 29.49 | 31 |
| 294 | event_294 | 2.19 | 0.00 | 28.89 | 31 |
| 295 | event_295 | 5.27 | 5.00 | 5.56 | 31 |
| 296 | event_296 | 5.09 | 4.96 | 5.33 | 31 |

-> /home/hotaisle/metalOps/harness/fleet_out/L27_head_it32_final_tile_at_fn1_fn2_fs_nt_nts_mfma_rf_w2cktile_gv_lg48_mt_mh2/metrics.json, /home/hotaisle/metalOps/harness/fleet_out/L27_head_it32_final_tile_at_fn1_fn2_fs_nt_nts_mfma_rf_w2cktile_gv_lg48_mt_mh2/report_table.md
