# Measurement report

| Quantity | Predicted | Measured |
|---|---|---|
| bytes per iteration (read, MiB) | 4709.9 weights + cache; about 4772.0 with activations | - |
| time per iteration, median (us) | 1148.5-1349.4 + 326 t_b + T_serial | - |
| time per iteration, P95 (us) |  | - |
| time per iteration from event timing, median (us) |  | 4261.4 |
| time per iteration from host wall clock (us) |  | 7328.7 |
| time per iteration from the kernel trace (us) |  | - |
| achieved read bandwidth (TB/s) | 3.66-4.3 over T_bw | - |
| launches per generation | 3 | - |
| L2 hit rate | 16-17% (Fleet's batch-1 figure) | - |
| tokens per second |  | - |
| GFX clock from amd-smi during the run, median / max (MHz) | 2100 max (D2 of round 1) | 2106 / 2107 over 54 samples |
| memory clock from amd-smi, median (MHz) |  | 900 |

## Per-operator time (event gaps, mean over iterations after the first)

| Event | Operator | mean us | min us | max us | n |
| 145 | moe_mul_sum_add_layer | 5.01 | 4.46 | 6.00 | 29 |
| 146 | linear_gemv_layer | 13.67 | 13.22 | 14.24 | 29 |
| 147 | mla_prep_layer | 9.87 | 9.51 | 10.24 | 29 |
| 148 | mla_attend_layer | 12.61 | 11.77 | 13.43 | 29 |
| 149 | mla_merge_uv_tile_layer | 15.08 | 14.56 | 15.61 | 29 |
| 150 | linear_gemv_layer | 7.99 | 7.51 | 8.64 | 29 |
| 151 | moe_router_layer | 16.06 | 14.91 | 17.64 | 29 |
| 152 | gang_moe_w13_linear_layer | 42.37 | 39.52 | 44.56 | 29 |
| 153 | gang_moe_w2_silu_linear_layer | 23.29 | 21.91 | 25.35 | 29 |
| 154 | moe_mul_sum_add_layer | 5.04 | 4.19 | 7.53 | 29 |
| 155 | linear_gemv_layer | 13.51 | 13.22 | 14.00 | 29 |
| 156 | mla_prep_layer | 9.75 | 9.43 | 10.13 | 29 |
| 157 | mla_attend_layer | 12.52 | 11.43 | 13.19 | 29 |
| 158 | mla_merge_uv_tile_layer | 15.19 | 14.88 | 15.64 | 29 |
| 159 | linear_gemv_layer | 7.13 | 6.81 | 7.80 | 29 |
| 160 | moe_router_layer | 15.67 | 14.89 | 17.64 | 29 |
| 161 | gang_moe_w13_linear_layer | 43.26 | 40.27 | 47.53 | 29 |
| 162 | gang_moe_w2_silu_linear_layer | 23.08 | 21.72 | 24.68 | 29 |
| 163 | moe_mul_sum_add_layer | 4.86 | 4.32 | 6.10 | 29 |
| 164 | linear_gemv_layer | 13.74 | 13.03 | 14.16 | 29 |
| 165 | mla_prep_layer | 9.74 | 9.40 | 11.25 | 29 |
| 166 | mla_attend_layer | 12.44 | 11.62 | 13.22 | 29 |
| 167 | mla_merge_uv_tile_layer | 15.28 | 14.88 | 15.78 | 29 |
| 168 | linear_gemv_layer | 8.02 | 7.63 | 8.44 | 29 |
| 169 | moe_router_layer | 15.93 | 14.88 | 18.00 | 29 |
| 170 | gang_moe_w13_linear_layer | 42.82 | 39.26 | 46.45 | 29 |
| 171 | gang_moe_w2_silu_linear_layer | 22.93 | 21.74 | 25.48 | 29 |
| 172 | moe_mul_sum_add_layer | 5.04 | 4.22 | 6.73 | 29 |
| 173 | linear_gemv_layer | 13.59 | 13.28 | 14.02 | 29 |
| 174 | mla_prep_layer | 9.73 | 9.40 | 10.59 | 29 |
| 175 | mla_attend_layer | 12.20 | 11.54 | 13.02 | 29 |
| 176 | mla_merge_uv_tile_layer | 15.03 | 14.54 | 15.38 | 29 |
| 177 | linear_gemv_layer | 7.88 | 7.29 | 8.30 | 29 |
| 178 | moe_router_layer | 16.25 | 14.78 | 17.73 | 29 |
| 179 | gang_moe_w13_linear_layer | 41.18 | 38.56 | 43.59 | 29 |
| 180 | gang_moe_w2_silu_linear_layer | 23.51 | 21.63 | 26.72 | 29 |
| 181 | moe_mul_sum_add_layer | 5.14 | 4.42 | 7.55 | 29 |
| 182 | linear_gemv_layer | 13.68 | 13.30 | 14.23 | 29 |
| 183 | mla_prep_layer | 9.81 | 9.59 | 10.09 | 29 |
| 184 | mla_attend_layer | 12.28 | 11.65 | 13.15 | 29 |
| 185 | mla_merge_uv_tile_layer | 15.00 | 14.59 | 15.44 | 29 |
| 186 | linear_gemv_layer | 7.90 | 7.17 | 8.48 | 29 |
| 187 | moe_router_layer | 16.10 | 14.52 | 17.55 | 29 |
| 188 | gang_moe_w13_linear_layer | 44.48 | 40.32 | 49.58 | 29 |
| 189 | gang_moe_w2_silu_linear_layer | 23.21 | 21.58 | 25.56 | 29 |
| 190 | moe_mul_sum_add_layer | 4.79 | 4.26 | 6.42 | 29 |
| 191 | linear_gemv_layer | 13.46 | 13.00 | 13.84 | 29 |
| 192 | mla_prep_layer | 9.69 | 9.43 | 10.21 | 29 |
| 193 | mla_attend_layer | 12.58 | 11.61 | 13.33 | 29 |
| 194 | mla_merge_uv_tile_layer | 15.26 | 14.66 | 15.68 | 29 |
| 195 | linear_gemv_layer | 8.05 | 7.52 | 8.52 | 29 |
| 196 | moe_router_layer | 15.52 | 14.69 | 16.73 | 29 |
| 197 | gang_moe_w13_linear_layer | 42.30 | 39.51 | 46.65 | 29 |
| 198 | gang_moe_w2_silu_linear_layer | 23.38 | 21.91 | 25.09 | 29 |
| 199 | moe_mul_sum_add_layer | 4.84 | 4.20 | 7.51 | 29 |
| 200 | linear_gemv_layer | 13.74 | 13.18 | 14.24 | 29 |
| 201 | mla_prep_layer | 9.58 | 9.22 | 10.02 | 29 |
| 202 | mla_attend_layer | 12.54 | 11.94 | 13.10 | 29 |
| 203 | mla_merge_uv_tile_layer | 15.19 | 14.66 | 15.81 | 29 |
| 204 | linear_gemv_layer | 8.05 | 7.33 | 8.48 | 29 |
| 205 | moe_router_layer | 15.69 | 15.00 | 17.75 | 29 |
| 206 | gang_moe_w13_linear_layer | 44.96 | 40.52 | 49.10 | 29 |
| 207 | gang_moe_w2_silu_linear_layer | 22.85 | 21.47 | 24.70 | 29 |
| 208 | moe_mul_sum_add_layer | 5.24 | 4.20 | 7.17 | 29 |
| 209 | linear_gemv_layer | 13.78 | 13.37 | 14.29 | 29 |
| 210 | mla_prep_layer | 9.68 | 9.26 | 9.96 | 29 |
| 211 | mla_attend_layer | 12.28 | 11.65 | 13.20 | 29 |
| 212 | mla_merge_uv_tile_layer | 15.11 | 14.62 | 15.71 | 29 |
| 213 | linear_gemv_layer | 8.15 | 7.45 | 8.64 | 29 |
| 214 | moe_router_layer | 16.19 | 14.95 | 17.90 | 29 |
| 215 | gang_moe_w13_linear_layer | 40.95 | 38.55 | 45.34 | 29 |
| 216 | gang_moe_w2_silu_linear_layer | 23.54 | 21.55 | 24.63 | 29 |
| 217 | moe_mul_sum_add_layer | 5.02 | 4.28 | 7.28 | 29 |
| 218 | linear_gemv_layer | 13.75 | 13.09 | 14.10 | 29 |
| 219 | mla_prep_layer | 9.72 | 9.45 | 10.05 | 29 |
| 220 | mla_attend_layer | 12.56 | 11.37 | 13.21 | 29 |
| 221 | mla_merge_uv_tile_layer | 15.09 | 14.80 | 15.34 | 29 |
| 222 | linear_gemv_layer | 8.24 | 7.77 | 8.76 | 29 |
| 223 | moe_router_layer | 15.58 | 14.64 | 16.80 | 29 |
| 224 | gang_moe_w13_linear_layer | 41.19 | 39.08 | 43.48 | 29 |
| 225 | gang_moe_w2_silu_linear_layer | 23.40 | 21.78 | 25.34 | 29 |
