# Measurement report

| Quantity | Predicted | Measured |
|---|---|---|
| bytes per iteration (read, MiB) | 4709.9 weights + cache; about 4772.0 with activations | - |
| time per iteration, median (us) | 1148.5-1349.4 + 326 t_b + T_serial | - |
| time per iteration, P95 (us) |  | - |
| time per iteration from event timing, median (us) |  | 4293.3 |
| time per iteration from host wall clock (us) |  | 7471.3 |
| time per iteration from the kernel trace (us) |  | - |
| achieved read bandwidth (TB/s) | 3.66-4.3 over T_bw | - |
| launches per generation | 3 | - |
| L2 hit rate | 16-17% (Fleet's batch-1 figure) | - |
| tokens per second |  | - |
| GFX clock from amd-smi during the run, median / max (MHz) | 2100 max (D2 of round 1) | 2106 / 2107 over 54 samples |
| memory clock from amd-smi, median (MHz) |  | 900 |

## Per-operator time (event gaps, mean over iterations after the first)

| Event | Operator | mean us | min us | max us | n |
| 175 | mla_attend_layer | 12.46 | 11.78 | 13.07 | 29 |
| 176 | mla_merge_uv_tile_layer | 15.03 | 14.46 | 15.61 | 29 |
| 177 | linear_gemv_layer | 7.93 | 7.40 | 8.42 | 29 |
| 178 | moe_router_layer | 15.69 | 14.62 | 17.37 | 29 |
| 179 | gang_moe_w13_linear_layer | 41.73 | 39.06 | 45.89 | 29 |
| 180 | gang_moe_w2_silu_linear_layer | 23.76 | 21.69 | 25.47 | 29 |
| 181 | moe_mul_sum_add_layer | 5.02 | 4.27 | 6.20 | 29 |
| 182 | linear_gemv_layer | 14.23 | 13.73 | 14.60 | 29 |
| 183 | mla_prep_layer | 9.87 | 9.64 | 10.11 | 29 |
| 184 | mla_attend_layer | 12.71 | 11.88 | 13.27 | 29 |
| 185 | mla_merge_uv_tile_layer | 15.12 | 14.46 | 15.80 | 29 |
| 186 | linear_gemv_layer | 7.96 | 7.21 | 8.42 | 29 |
| 187 | moe_router_layer | 15.94 | 14.95 | 17.58 | 29 |
| 188 | gang_moe_w13_linear_layer | 41.85 | 39.33 | 47.04 | 29 |
| 189 | gang_moe_w2_silu_linear_layer | 23.76 | 22.08 | 27.20 | 29 |
| 190 | moe_mul_sum_add_layer | 4.78 | 4.24 | 7.27 | 29 |
| 191 | linear_gemv_layer | 13.92 | 13.43 | 14.45 | 29 |
| 192 | mla_prep_layer | 10.14 | 9.97 | 10.38 | 29 |
| 193 | mla_attend_layer | 12.36 | 11.27 | 13.11 | 29 |
| 194 | mla_merge_uv_tile_layer | 15.21 | 14.84 | 15.80 | 29 |
| 195 | linear_gemv_layer | 7.87 | 7.32 | 8.55 | 29 |
| 196 | moe_router_layer | 16.42 | 15.07 | 17.88 | 29 |
| 197 | gang_moe_w13_linear_layer | 41.62 | 38.94 | 44.24 | 29 |
| 198 | gang_moe_w2_silu_linear_layer | 23.47 | 21.75 | 25.22 | 29 |
| 199 | moe_mul_sum_add_layer | 5.10 | 4.33 | 7.83 | 29 |
| 200 | linear_gemv_layer | 14.32 | 13.77 | 14.87 | 29 |
| 201 | mla_prep_layer | 9.66 | 9.36 | 10.16 | 29 |
| 202 | mla_attend_layer | 12.63 | 11.86 | 13.33 | 29 |
| 203 | mla_merge_uv_tile_layer | 15.01 | 14.58 | 15.61 | 29 |
| 204 | linear_gemv_layer | 7.94 | 7.26 | 8.25 | 29 |
| 205 | moe_router_layer | 16.65 | 15.24 | 18.37 | 29 |
| 206 | gang_moe_w13_linear_layer | 43.71 | 39.79 | 49.91 | 29 |
| 207 | gang_moe_w2_silu_linear_layer | 23.16 | 21.52 | 24.98 | 29 |
| 208 | moe_mul_sum_add_layer | 4.99 | 4.54 | 6.53 | 29 |
| 209 | linear_gemv_layer | 14.39 | 13.80 | 14.91 | 29 |
| 210 | mla_prep_layer | 9.49 | 9.23 | 9.84 | 29 |
| 211 | mla_attend_layer | 12.57 | 11.55 | 13.55 | 29 |
| 212 | mla_merge_uv_tile_layer | 15.29 | 14.82 | 15.98 | 29 |
| 213 | linear_gemv_layer | 7.85 | 7.23 | 8.41 | 29 |
| 214 | moe_router_layer | 16.97 | 15.26 | 18.13 | 29 |
| 215 | gang_moe_w13_linear_layer | 41.04 | 38.91 | 44.88 | 29 |
| 216 | gang_moe_w2_silu_linear_layer | 23.68 | 21.99 | 25.76 | 29 |
| 217 | moe_mul_sum_add_layer | 4.93 | 4.07 | 6.09 | 29 |
| 218 | linear_gemv_layer | 14.34 | 13.96 | 14.72 | 29 |
| 219 | mla_prep_layer | 9.75 | 9.51 | 10.06 | 29 |
| 220 | mla_attend_layer | 12.85 | 11.68 | 13.43 | 29 |
| 221 | mla_merge_uv_tile_layer | 15.12 | 14.67 | 15.80 | 29 |
| 222 | linear_gemv_layer | 7.98 | 7.33 | 8.35 | 29 |
| 223 | moe_router_layer | 16.35 | 14.67 | 17.60 | 29 |
| 224 | gang_moe_w13_linear_layer | 41.04 | 38.73 | 43.82 | 29 |
| 225 | gang_moe_w2_silu_linear_layer | 23.85 | 21.72 | 25.38 | 29 |
| 226 | moe_mul_sum_add_layer | 4.76 | 4.20 | 5.95 | 29 |
| 227 | linear_gemv_layer | 14.37 | 13.72 | 14.83 | 29 |
| 228 | mla_prep_layer | 10.24 | 9.94 | 10.50 | 29 |
| 229 | mla_attend_layer | 12.20 | 11.34 | 13.06 | 29 |
| 230 | mla_merge_uv_tile_layer | 15.15 | 14.78 | 15.64 | 29 |
| 231 | linear_gemv_layer | 7.97 | 7.40 | 8.42 | 29 |
| 232 | moe_router_layer | 16.65 | 15.00 | 17.99 | 29 |
