# Measurement report

| Quantity | Predicted | Measured |
|---|---|---|
| bytes per iteration (read, MiB) | 4709.9 weights + cache; about 4772.0 with activations | - |
| time per iteration, median (us) | 1148.5-1349.4 + 326 t_b + T_serial | - |
| time per iteration, P95 (us) |  | - |
| time per iteration from event timing, median (us) |  | 4291.6 |
| time per iteration from host wall clock (us) |  | 7264.2 |
| time per iteration from the kernel trace (us) |  | - |
| achieved read bandwidth (TB/s) | 3.66-4.3 over T_bw | - |
| launches per generation | 3 | - |
| L2 hit rate | 16-17% (Fleet's batch-1 figure) | - |
| tokens per second |  | - |
| GFX clock from amd-smi during the run, median / max (MHz) | 2100 max (D2 of round 1) | 2107 / 2107 over 54 samples |
| memory clock from amd-smi, median (MHz) |  | 900 |

## Per-operator time (event gaps, mean over iterations after the first)

| Event | Operator | mean us | min us | max us | n |
| 84 | mla_prep_layer | 9.72 | 9.34 | 10.42 | 31 |
| 85 | mla_attend_layer | 12.32 | 11.45 | 13.04 | 31 |
| 86 | mla_merge_uv_tile_layer | 15.16 | 14.59 | 15.76 | 31 |
| 87 | linear_gemv_layer | 7.65 | 7.16 | 8.22 | 31 |
| 88 | moe_router_layer | 16.52 | 15.09 | 18.05 | 31 |
| 89 | gang_moe_w13_linear_layer | 44.65 | 42.38 | 48.62 | 31 |
| 90 | gang_moe_w2_silu_linear_layer | 23.24 | 21.82 | 25.68 | 31 |
| 91 | moe_mul_sum_add_layer | 5.12 | 4.44 | 6.35 | 31 |
| 92 | linear_gemv_layer | 14.07 | 13.64 | 14.44 | 31 |
| 93 | mla_prep_layer | 9.90 | 9.59 | 10.39 | 31 |
| 94 | mla_attend_layer | 12.24 | 11.28 | 13.09 | 31 |
| 95 | mla_merge_uv_tile_layer | 15.04 | 14.54 | 15.48 | 31 |
| 96 | linear_gemv_layer | 7.74 | 7.38 | 8.30 | 31 |
| 97 | moe_router_layer | 17.14 | 15.34 | 18.36 | 31 |
| 98 | gang_moe_w13_linear_layer | 41.05 | 38.94 | 43.46 | 31 |
| 99 | gang_moe_w2_silu_linear_layer | 23.97 | 21.85 | 27.36 | 31 |
| 100 | moe_mul_sum_add_layer | 4.83 | 4.22 | 6.36 | 31 |
| 101 | linear_gemv_layer | 14.16 | 13.71 | 14.82 | 31 |
| 102 | mla_prep_layer | 9.85 | 9.51 | 10.20 | 31 |
| 103 | mla_attend_layer | 12.19 | 11.48 | 12.89 | 31 |
| 104 | mla_merge_uv_tile_layer | 15.02 | 14.44 | 15.55 | 31 |
| 105 | linear_gemv_layer | 7.79 | 7.33 | 8.29 | 31 |
| 106 | moe_router_layer | 15.92 | 15.11 | 17.59 | 31 |
| 107 | gang_moe_w13_linear_layer | 45.22 | 41.76 | 50.20 | 31 |
| 108 | gang_moe_w2_silu_linear_layer | 23.09 | 21.32 | 24.64 | 31 |
| 109 | moe_mul_sum_add_layer | 5.03 | 4.24 | 8.72 | 31 |
| 110 | linear_gemv_layer | 13.96 | 13.41 | 14.42 | 31 |
| 111 | mla_prep_layer | 9.80 | 9.53 | 10.28 | 31 |
| 112 | mla_attend_layer | 12.51 | 11.69 | 13.31 | 31 |
| 113 | mla_merge_uv_tile_layer | 15.17 | 14.66 | 15.67 | 31 |
| 114 | linear_gemv_layer | 7.76 | 7.19 | 8.20 | 31 |
| 115 | moe_router_layer | 15.93 | 14.79 | 17.56 | 31 |
| 116 | gang_moe_w13_linear_layer | 42.15 | 39.72 | 44.18 | 31 |
| 117 | gang_moe_w2_silu_linear_layer | 23.30 | 21.48 | 25.04 | 31 |
| 118 | moe_mul_sum_add_layer | 4.88 | 4.24 | 6.18 | 31 |
| 119 | linear_gemv_layer | 14.07 | 13.63 | 14.48 | 31 |
| 120 | mla_prep_layer | 9.96 | 9.50 | 10.26 | 31 |
| 121 | mla_attend_layer | 12.42 | 11.72 | 12.86 | 31 |
| 122 | mla_merge_uv_tile_layer | 15.04 | 14.49 | 15.64 | 31 |
| 123 | linear_gemv_layer | 7.95 | 7.39 | 8.50 | 31 |
| 124 | moe_router_layer | 16.37 | 15.00 | 17.64 | 31 |
| 125 | gang_moe_w13_linear_layer | 41.38 | 38.91 | 43.88 | 31 |
| 126 | gang_moe_w2_silu_linear_layer | 23.08 | 21.82 | 25.76 | 31 |
| 127 | moe_mul_sum_add_layer | 4.96 | 4.21 | 6.69 | 31 |
| 128 | linear_gemv_layer | 14.04 | 13.44 | 14.54 | 31 |
| 129 | mla_prep_layer | 9.71 | 9.35 | 10.12 | 31 |
| 130 | mla_attend_layer | 12.21 | 11.19 | 13.13 | 31 |
| 131 | mla_merge_uv_tile_layer | 15.01 | 14.59 | 15.48 | 31 |
| 132 | linear_gemv_layer | 7.86 | 7.28 | 8.33 | 31 |
| 133 | moe_router_layer | 17.16 | 15.65 | 18.77 | 31 |
| 134 | gang_moe_w13_linear_layer | 41.11 | 38.90 | 43.50 | 31 |
| 135 | gang_moe_w2_silu_linear_layer | 23.60 | 21.89 | 26.20 | 31 |
| 136 | moe_mul_sum_add_layer | 5.00 | 4.20 | 6.38 | 31 |
| 137 | linear_gemv_layer | 14.23 | 13.86 | 14.77 | 31 |
| 138 | mla_prep_layer | 9.70 | 9.42 | 10.15 | 31 |
| 139 | mla_attend_layer | 12.01 | 11.18 | 12.93 | 31 |
| 140 | mla_merge_uv_tile_layer | 14.92 | 14.56 | 15.36 | 31 |
| 141 | linear_gemv_layer | 7.96 | 7.31 | 8.40 | 31 |
| 142 | moe_router_layer | 16.12 | 15.14 | 17.72 | 31 |
| 143 | gang_moe_w13_linear_layer | 42.47 | 39.80 | 44.34 | 31 |
| 144 | gang_moe_w2_silu_linear_layer | 23.31 | 21.78 | 27.16 | 31 |
| 145 | moe_mul_sum_add_layer | 4.84 | 4.34 | 6.24 | 31 |
| 146 | linear_gemv_layer | 14.05 | 13.64 | 14.52 | 31 |
| 147 | mla_prep_layer | 9.77 | 9.51 | 10.05 | 31 |
| 148 | mla_attend_layer | 12.37 | 11.81 | 13.11 | 31 |
| 149 | mla_merge_uv_tile_layer | 15.03 | 14.38 | 15.63 | 31 |
| 150 | linear_gemv_layer | 7.77 | 7.31 | 8.40 | 31 |
| 151 | moe_router_layer | 16.06 | 15.30 | 17.02 | 31 |
| 152 | gang_moe_w13_linear_layer | 41.95 | 40.52 | 43.53 | 31 |
| 153 | gang_moe_w2_silu_linear_layer | 23.44 | 21.92 | 25.08 | 31 |
| 154 | moe_mul_sum_add_layer | 4.88 | 3.91 | 6.26 | 31 |
| 155 | linear_gemv_layer | 13.98 | 13.54 | 14.70 | 31 |
| 156 | mla_prep_layer | 10.03 | 9.76 | 10.32 | 31 |
| 157 | mla_attend_layer | 12.25 | 11.66 | 12.98 | 31 |
| 158 | mla_merge_uv_tile_layer | 15.03 | 14.50 | 15.60 | 31 |
| 159 | linear_gemv_layer | 7.12 | 6.78 | 7.52 | 31 |
| 160 | moe_router_layer | 16.38 | 14.96 | 17.94 | 31 |
| 161 | gang_moe_w13_linear_layer | 42.28 | 39.58 | 47.74 | 31 |
| 162 | gang_moe_w2_silu_linear_layer | 22.91 | 21.44 | 24.62 | 31 |
| 163 | moe_mul_sum_add_layer | 4.89 | 4.13 | 6.40 | 31 |
| 164 | linear_gemv_layer | 14.14 | 13.70 | 14.58 | 31 |
| 165 | mla_prep_layer | 9.75 | 9.48 | 10.08 | 31 |
| 166 | mla_attend_layer | 12.24 | 11.36 | 12.93 | 31 |
| 167 | mla_merge_uv_tile_layer | 14.99 | 14.46 | 15.76 | 31 |
| 168 | linear_gemv_layer | 7.94 | 7.25 | 8.36 | 31 |
| 169 | moe_router_layer | 16.31 | 15.18 | 18.18 | 31 |
| 170 | gang_moe_w13_linear_layer | 42.25 | 38.38 | 45.64 | 31 |
| 171 | gang_moe_w2_silu_linear_layer | 23.20 | 21.60 | 26.04 | 31 |
| 172 | moe_mul_sum_add_layer | 5.20 | 4.19 | 8.38 | 31 |
| 173 | linear_gemv_layer | 13.98 | 13.62 | 14.60 | 31 |
| 174 | mla_prep_layer | 9.56 | 9.16 | 10.30 | 31 |
| 175 | mla_attend_layer | 12.02 | 11.38 | 12.73 | 31 |
| 176 | mla_merge_uv_tile_layer | 15.05 | 14.56 | 15.53 | 31 |
| 177 | linear_gemv_layer | 7.65 | 7.17 | 8.09 | 31 |
| 178 | moe_router_layer | 15.65 | 14.90 | 16.35 | 31 |
| 179 | gang_moe_w13_linear_layer | 42.74 | 40.42 | 45.54 | 31 |
| 180 | gang_moe_w2_silu_linear_layer | 23.31 | 21.86 | 27.00 | 31 |
| 181 | moe_mul_sum_add_layer | 4.91 | 4.22 | 6.24 | 31 |
| 182 | linear_gemv_layer | 14.04 | 13.56 | 14.46 | 31 |
| 183 | mla_prep_layer | 9.71 | 9.48 | 10.49 | 31 |
| 184 | mla_attend_layer | 12.36 | 11.49 | 13.20 | 31 |
| 185 | mla_merge_uv_tile_layer | 14.95 | 14.53 | 15.56 | 31 |
| 186 | linear_gemv_layer | 7.89 | 7.43 | 8.28 | 31 |
| 187 | moe_router_layer | 15.75 | 14.78 | 17.54 | 31 |
| 188 | gang_moe_w13_linear_layer | 42.19 | 38.80 | 45.09 | 31 |
| 189 | gang_moe_w2_silu_linear_layer | 23.10 | 21.44 | 26.32 | 31 |
| 190 | moe_mul_sum_add_layer | 4.99 | 4.28 | 6.34 | 31 |
| 191 | linear_gemv_layer | 13.81 | 13.29 | 14.22 | 31 |
| 192 | mla_prep_layer | 9.75 | 9.39 | 10.08 | 31 |
| 193 | mla_attend_layer | 12.32 | 11.45 | 13.05 | 31 |
| 194 | mla_merge_uv_tile_layer | 15.08 | 14.52 | 15.58 | 31 |
