# Measurement report

| Quantity | Predicted | Measured |
|---|---|---|
| bytes per iteration (read, MiB) | 4709.9 weights + cache; about 4772.0 with activations | - |
| time per iteration, median (us) | 1148.5-1349.4 + 326 t_b + T_serial | - |
| time per iteration, P95 (us) |  | - |
| time per iteration from event timing, median (us) |  | 4307.0 |
| time per iteration from host wall clock (us) |  | 7394.7 |
| time per iteration from the kernel trace (us) |  | - |
| achieved read bandwidth (TB/s) | 3.66-4.3 over T_bw | - |
| launches per generation | 3 | - |
| L2 hit rate | 16-17% (Fleet's batch-1 figure) | - |
| tokens per second |  | - |
| GFX clock from amd-smi during the run, median / max (MHz) | 2100 max (D2 of round 1) | 2107 / 2107 over 54 samples |
| memory clock from amd-smi, median (MHz) |  | 900 |

## Per-operator time (event gaps, mean over iterations after the first)

| Event | Operator | mean us | min us | max us | n |
| 121 | mla_attend_layer | 12.38 | 11.35 | 13.15 | 29 |
| 122 | mla_merge_uv_tile_layer | 15.10 | 14.76 | 15.58 | 29 |
| 123 | linear_gemv_layer | 8.15 | 7.57 | 8.77 | 29 |
| 124 | moe_router_layer | 16.24 | 14.87 | 17.64 | 29 |
| 125 | gang_moe_w13_linear_layer | 43.17 | 40.29 | 46.43 | 29 |
| 126 | gang_moe_w2_silu_linear_layer | 23.55 | 22.10 | 25.45 | 29 |
| 127 | moe_mul_sum_add_layer | 4.57 | 4.08 | 5.59 | 29 |
| 128 | linear_gemv_layer | 13.85 | 13.11 | 14.49 | 29 |
| 129 | mla_prep_layer | 9.81 | 9.49 | 10.16 | 29 |
| 130 | mla_attend_layer | 12.65 | 11.72 | 13.47 | 29 |
| 131 | mla_merge_uv_tile_layer | 15.23 | 14.64 | 15.80 | 29 |
| 132 | linear_gemv_layer | 7.92 | 7.18 | 8.48 | 29 |
| 133 | moe_router_layer | 17.19 | 15.10 | 18.28 | 29 |
| 134 | gang_moe_w13_linear_layer | 41.57 | 39.12 | 44.78 | 29 |
| 135 | gang_moe_w2_silu_linear_layer | 23.15 | 21.78 | 25.80 | 29 |
| 136 | moe_mul_sum_add_layer | 5.23 | 4.50 | 7.98 | 29 |
| 137 | linear_gemv_layer | 13.81 | 13.27 | 14.37 | 29 |
| 138 | mla_prep_layer | 10.07 | 9.75 | 10.39 | 29 |
| 139 | mla_attend_layer | 12.61 | 11.74 | 13.45 | 29 |
| 140 | mla_merge_uv_tile_layer | 15.15 | 14.50 | 15.68 | 29 |
| 141 | linear_gemv_layer | 7.90 | 7.30 | 8.64 | 29 |
| 142 | moe_router_layer | 16.90 | 15.17 | 18.28 | 29 |
| 143 | gang_moe_w13_linear_layer | 42.00 | 39.10 | 45.20 | 29 |
| 144 | gang_moe_w2_silu_linear_layer | 23.26 | 21.89 | 26.16 | 29 |
| 145 | moe_mul_sum_add_layer | 4.99 | 4.02 | 6.09 | 29 |
| 146 | linear_gemv_layer | 13.79 | 13.29 | 14.23 | 29 |
| 147 | mla_prep_layer | 10.01 | 9.55 | 10.70 | 29 |
| 148 | mla_attend_layer | 12.28 | 11.61 | 13.09 | 29 |
| 149 | mla_merge_uv_tile_layer | 15.10 | 14.24 | 15.54 | 29 |
| 150 | linear_gemv_layer | 7.95 | 7.47 | 8.47 | 29 |
| 151 | moe_router_layer | 16.89 | 15.33 | 18.57 | 29 |
| 152 | gang_moe_w13_linear_layer | 41.87 | 39.23 | 43.87 | 29 |
| 153 | gang_moe_w2_silu_linear_layer | 23.62 | 22.27 | 25.37 | 29 |
| 154 | moe_mul_sum_add_layer | 4.94 | 4.37 | 6.15 | 29 |
| 155 | linear_gemv_layer | 13.76 | 13.23 | 14.26 | 29 |
| 156 | mla_prep_layer | 9.77 | 9.37 | 10.17 | 29 |
| 157 | mla_attend_layer | 12.34 | 11.62 | 13.13 | 29 |
| 158 | mla_merge_uv_tile_layer | 15.07 | 14.49 | 15.50 | 29 |
| 159 | linear_gemv_layer | 7.30 | 6.88 | 7.92 | 29 |
| 160 | moe_router_layer | 16.73 | 15.08 | 18.25 | 29 |
| 161 | gang_moe_w13_linear_layer | 42.19 | 39.37 | 47.71 | 29 |
| 162 | gang_moe_w2_silu_linear_layer | 23.61 | 21.96 | 25.40 | 29 |
| 163 | moe_mul_sum_add_layer | 5.12 | 4.43 | 8.25 | 29 |
| 164 | linear_gemv_layer | 13.72 | 13.14 | 14.04 | 29 |
| 165 | mla_prep_layer | 9.70 | 9.36 | 10.01 | 29 |
| 166 | mla_attend_layer | 12.50 | 11.55 | 13.16 | 29 |
| 167 | mla_merge_uv_tile_layer | 15.20 | 14.59 | 15.79 | 29 |
| 168 | linear_gemv_layer | 8.14 | 7.54 | 8.64 | 29 |
| 169 | moe_router_layer | 16.60 | 14.94 | 17.80 | 29 |
| 170 | gang_moe_w13_linear_layer | 42.11 | 39.32 | 45.80 | 29 |
| 171 | gang_moe_w2_silu_linear_layer | 23.73 | 22.20 | 25.92 | 29 |
| 172 | moe_mul_sum_add_layer | 4.82 | 4.24 | 6.54 | 29 |
| 173 | linear_gemv_layer | 13.63 | 13.12 | 14.39 | 29 |
| 174 | mla_prep_layer | 9.90 | 9.55 | 10.55 | 29 |
| 175 | mla_attend_layer | 12.40 | 11.58 | 13.14 | 29 |
| 176 | mla_merge_uv_tile_layer | 15.08 | 14.43 | 15.68 | 29 |
| 177 | linear_gemv_layer | 7.96 | 7.29 | 8.56 | 29 |
| 178 | moe_router_layer | 16.25 | 14.89 | 17.62 | 29 |
| 179 | gang_moe_w13_linear_layer | 42.31 | 39.74 | 45.02 | 29 |
| 180 | gang_moe_w2_silu_linear_layer | 23.72 | 21.98 | 25.68 | 29 |
| 181 | moe_mul_sum_add_layer | 4.87 | 4.44 | 5.76 | 29 |
| 182 | linear_gemv_layer | 13.84 | 13.23 | 14.13 | 29 |
| 183 | mla_prep_layer | 9.98 | 9.52 | 11.59 | 29 |
| 184 | mla_attend_layer | 12.35 | 11.65 | 13.20 | 29 |
| 185 | mla_merge_uv_tile_layer | 15.08 | 14.63 | 15.59 | 29 |
| 186 | linear_gemv_layer | 8.12 | 7.53 | 8.60 | 29 |
| 187 | moe_router_layer | 16.03 | 14.72 | 17.58 | 29 |
| 188 | gang_moe_w13_linear_layer | 42.06 | 39.02 | 45.18 | 29 |
| 189 | gang_moe_w2_silu_linear_layer | 23.36 | 22.13 | 25.36 | 29 |
| 190 | moe_mul_sum_add_layer | 4.73 | 4.27 | 5.62 | 29 |
| 191 | linear_gemv_layer | 13.63 | 13.01 | 14.14 | 29 |
| 192 | mla_prep_layer | 9.68 | 9.49 | 9.93 | 29 |
| 193 | mla_attend_layer | 12.10 | 11.22 | 13.18 | 29 |
| 194 | mla_merge_uv_tile_layer | 15.11 | 14.63 | 15.62 | 29 |
| 195 | linear_gemv_layer | 8.00 | 7.35 | 8.65 | 29 |
| 196 | moe_router_layer | 16.50 | 15.23 | 17.79 | 29 |
| 197 | gang_moe_w13_linear_layer | 42.01 | 39.31 | 44.11 | 29 |
| 198 | gang_moe_w2_silu_linear_layer | 23.36 | 21.85 | 26.56 | 29 |
| 199 | moe_mul_sum_add_layer | 4.80 | 4.30 | 5.82 | 29 |
| 200 | linear_gemv_layer | 13.79 | 13.11 | 14.20 | 29 |
| 201 | mla_prep_layer | 9.86 | 9.52 | 10.20 | 29 |
| 202 | mla_attend_layer | 12.53 | 11.74 | 13.12 | 29 |
| 203 | mla_merge_uv_tile_layer | 15.20 | 14.76 | 15.64 | 29 |
| 204 | linear_gemv_layer | 7.94 | 7.32 | 8.33 | 29 |
| 205 | moe_router_layer | 16.23 | 14.79 | 17.47 | 29 |
| 206 | gang_moe_w13_linear_layer | 43.66 | 38.53 | 46.52 | 29 |
| 207 | gang_moe_w2_silu_linear_layer | 23.33 | 21.87 | 25.54 | 29 |
| 208 | moe_mul_sum_add_layer | 4.93 | 4.38 | 5.84 | 29 |
| 209 | linear_gemv_layer | 13.81 | 13.27 | 14.24 | 29 |
| 210 | mla_prep_layer | 9.96 | 9.58 | 10.34 | 29 |
| 211 | mla_attend_layer | 12.52 | 11.73 | 13.22 | 29 |
| 212 | mla_merge_uv_tile_layer | 15.17 | 14.61 | 15.57 | 29 |
| 213 | linear_gemv_layer | 8.20 | 7.42 | 8.68 | 29 |
| 214 | moe_router_layer | 16.62 | 15.32 | 18.23 | 29 |
| 215 | gang_moe_w13_linear_layer | 41.50 | 38.32 | 43.84 | 29 |
| 216 | gang_moe_w2_silu_linear_layer | 22.99 | 21.40 | 24.52 | 29 |
| 217 | moe_mul_sum_add_layer | 5.01 | 4.22 | 6.55 | 29 |
| 218 | linear_gemv_layer | 13.79 | 13.32 | 14.20 | 29 |
| 219 | mla_prep_layer | 10.09 | 9.79 | 10.54 | 29 |
| 220 | mla_attend_layer | 12.23 | 11.44 | 12.81 | 29 |
| 221 | mla_merge_uv_tile_layer | 15.15 | 14.74 | 15.56 | 29 |
| 222 | linear_gemv_layer | 8.18 | 7.18 | 8.64 | 29 |
| 223 | moe_router_layer | 16.17 | 15.00 | 18.08 | 29 |
| 224 | gang_moe_w13_linear_layer | 41.74 | 39.16 | 43.93 | 29 |
| 225 | gang_moe_w2_silu_linear_layer | 22.86 | 21.60 | 24.44 | 29 |
| 226 | moe_mul_sum_add_layer | 4.81 | 4.22 | 6.21 | 29 |
| 227 | linear_gemv_layer | 13.68 | 12.80 | 14.10 | 29 |
| 228 | mla_prep_layer | 9.69 | 9.42 | 10.05 | 29 |
| 229 | mla_attend_layer | 12.27 | 11.39 | 13.18 | 29 |
| 230 | mla_merge_uv_tile_layer | 15.18 | 14.59 | 15.56 | 29 |
| 231 | linear_gemv_layer | 8.06 | 7.50 | 8.72 | 29 |
| 232 | moe_router_layer | 15.80 | 14.86 | 17.55 | 29 |
| 233 | gang_moe_w13_linear_layer | 41.84 | 38.98 | 43.92 | 29 |
| 234 | gang_moe_w2_silu_linear_layer | 23.59 | 21.55 | 25.34 | 29 |
| 235 | moe_mul_sum_add_layer | 4.73 | 4.30 | 5.96 | 29 |
| 236 | linear_gemv_layer | 13.77 | 13.23 | 14.31 | 29 |
| 237 | mla_prep_layer | 9.77 | 9.48 | 10.12 | 29 |
| 238 | mla_attend_layer | 12.29 | 11.80 | 12.78 | 29 |
| 239 | mla_merge_uv_tile_layer | 15.00 | 14.60 | 15.47 | 29 |
| 240 | linear_gemv_layer | 7.90 | 7.43 | 8.35 | 29 |
| 241 | moe_router_layer | 15.45 | 14.83 | 16.56 | 29 |
| 242 | gang_moe_w13_linear_layer | 42.49 | 40.38 | 46.24 | 29 |
| 243 | gang_moe_w2_silu_linear_layer | 22.93 | 21.84 | 24.68 | 29 |
| 244 | moe_mul_sum_add_layer | 5.05 | 4.27 | 6.93 | 29 |
| 245 | linear_gemv_layer | 0.23 | 0.00 | 1.08 | 29 |
| 246 | argmax_partial_layer | 0.23 | 0.00 | 0.92 | 29 |
| 247 | argmax_reduce_layer | 5.32 | 0.01 | 73.59 | 29 |
| 248 | event_248 | 2.66 | 0.00 | 73.16 | 29 |
| 249 | event_249 | 2.72 | 0.00 | 74.36 | 29 |
| 250 | event_250 | 0.19 | 0.00 | 0.68 | 29 |
| 251 | event_251 | 0.30 | 0.00 | 1.42 | 29 |
| 252 | event_252 | 0.20 | 0.00 | 0.70 | 29 |
| 253 | event_253 | 0.16 | 0.00 | 0.58 | 29 |
| 254 | event_254 | 0.26 | 0.00 | 0.89 | 29 |
| 255 | event_255 | 0.18 | 0.00 | 1.26 | 29 |
| 256 | event_256 | 5.27 | 0.00 | 74.63 | 29 |
| 257 | event_257 | 0.21 | 0.00 | 1.01 | 29 |
| 258 | event_258 | 0.21 | 0.00 | 1.00 | 29 |
| 259 | event_259 | 2.84 | 0.00 | 75.32 | 29 |
| 260 | event_260 | 7.86 | 0.00 | 74.20 | 29 |
| 261 | event_261 | 5.29 | 0.00 | 73.48 | 29 |
| 262 | event_262 | 0.19 | 0.00 | 1.20 | 29 |
| 263 | event_263 | 2.73 | 0.00 | 74.69 | 29 |
| 264 | event_264 | 0.17 | 0.00 | 0.60 | 29 |
| 265 | event_265 | 0.22 | 0.00 | 1.11 | 29 |
| 266 | event_266 | 0.20 | 0.00 | 0.84 | 29 |
| 267 | event_267 | 5.15 | 0.00 | 72.91 | 29 |
| 268 | event_268 | 10.23 | 0.00 | 74.95 | 29 |
| 269 | event_269 | 0.24 | 0.00 | 2.09 | 29 |
| 270 | event_270 | 0.16 | 0.00 | 0.93 | 29 |
| 271 | event_271 | 2.75 | 0.00 | 74.45 | 29 |
| 272 | event_272 | 5.31 | 0.00 | 74.39 | 29 |
| 273 | event_273 | 0.24 | 0.00 | 1.28 | 29 |
| 274 | event_274 | 0.20 | 0.00 | 0.98 | 29 |
| 275 | event_275 | 2.62 | 0.00 | 71.33 | 29 |
| 276 | event_276 | 0.19 | 0.00 | 0.87 | 29 |
| 277 | event_277 | 2.79 | 0.00 | 75.98 | 29 |
| 278 | event_278 | 2.69 | 0.00 | 73.38 | 29 |
| 279 | event_279 | 7.78 | 0.00 | 73.80 | 29 |
| 280 | event_280 | 2.78 | 0.00 | 73.07 | 29 |
