# Measurement report

| Quantity | Predicted | Measured |
|---|---|---|
| bytes per iteration (read, MiB) | 4709.9 weights + cache; about 4772.0 with activations | - |
| time per iteration, median (us) | 1148.5-1349.4 + 326 t_b + T_serial | - |
| time per iteration, P95 (us) |  | - |
| time per iteration from event timing, median (us) |  | 4427.8 |
| time per iteration from host wall clock (us) |  | 7424.0 |
| time per iteration from the kernel trace (us) |  | - |
| achieved read bandwidth (TB/s) | 3.66-4.3 over T_bw | - |
| launches per generation | 3 | - |
| L2 hit rate | 16-17% (Fleet's batch-1 figure) | - |
| tokens per second |  | - |
| GFX clock from amd-smi during the run, median / max (MHz) | 2100 max (D2 of round 1) | 2107 / 2107 over 54 samples |
| memory clock from amd-smi, median (MHz) |  | 900 |

## Per-operator time (event gaps, mean over iterations after the first)

| Event | Operator | mean us | min us | max us | n |
| 128 | linear_gemv_layer | 17.22 | 13.85 | 20.88 | 30 |
| 129 | mla_prep_layer | 9.49 | 9.07 | 10.36 | 30 |
| 130 | mla_attend_layer | 12.35 | 11.64 | 12.81 | 30 |
| 131 | mla_merge_uv_tile_layer | 15.21 | 14.83 | 15.76 | 30 |
| 132 | linear_gemv_layer | 7.92 | 7.21 | 8.44 | 30 |
| 133 | moe_router_layer | 17.43 | 15.66 | 18.42 | 30 |
| 134 | gang_moe_w13_linear_layer | 41.69 | 38.45 | 44.57 | 30 |
| 135 | gang_moe_w2_silu_linear_layer | 24.31 | 21.31 | 28.00 | 30 |
| 136 | moe_mul_sum_add_layer | 4.81 | 4.12 | 5.84 | 30 |
| 137 | linear_gemv_layer | 16.47 | 12.24 | 20.00 | 30 |
| 138 | mla_prep_layer | 9.99 | 9.60 | 11.56 | 30 |
| 139 | mla_attend_layer | 12.36 | 11.64 | 13.08 | 30 |
| 140 | mla_merge_uv_tile_layer | 15.20 | 14.58 | 15.69 | 30 |
| 141 | linear_gemv_layer | 7.87 | 7.50 | 8.51 | 30 |
| 142 | moe_router_layer | 16.21 | 15.40 | 17.76 | 30 |
| 143 | gang_moe_w13_linear_layer | 42.83 | 40.24 | 45.00 | 30 |
| 144 | gang_moe_w2_silu_linear_layer | 24.73 | 22.12 | 27.29 | 30 |
| 145 | moe_mul_sum_add_layer | 4.59 | 4.03 | 5.87 | 30 |
| 146 | linear_gemv_layer | 16.87 | 12.16 | 20.20 | 30 |
| 147 | mla_prep_layer | 9.84 | 9.52 | 10.55 | 30 |
| 148 | mla_attend_layer | 12.44 | 11.85 | 12.77 | 30 |
| 149 | mla_merge_uv_tile_layer | 15.18 | 14.51 | 15.68 | 30 |
| 150 | linear_gemv_layer | 7.98 | 7.09 | 8.49 | 30 |
| 151 | moe_router_layer | 16.40 | 15.07 | 17.99 | 30 |
| 152 | gang_moe_w13_linear_layer | 41.88 | 39.38 | 43.80 | 30 |
| 153 | gang_moe_w2_silu_linear_layer | 25.01 | 22.00 | 27.68 | 30 |
| 154 | moe_mul_sum_add_layer | 4.67 | 4.01 | 6.48 | 30 |
| 155 | linear_gemv_layer | 17.20 | 14.20 | 19.16 | 30 |
| 156 | mla_prep_layer | 9.87 | 9.54 | 10.25 | 30 |
| 157 | mla_attend_layer | 12.33 | 11.42 | 13.27 | 30 |
| 158 | mla_merge_uv_tile_layer | 15.26 | 14.76 | 15.55 | 30 |
| 159 | linear_gemv_layer | 7.12 | 6.79 | 7.62 | 30 |
| 160 | moe_router_layer | 16.66 | 14.68 | 17.95 | 30 |
| 161 | gang_moe_w13_linear_layer | 42.39 | 39.52 | 46.36 | 30 |
| 162 | gang_moe_w2_silu_linear_layer | 25.22 | 21.88 | 28.29 | 30 |
| 163 | moe_mul_sum_add_layer | 4.82 | 4.03 | 5.44 | 30 |
| 164 | linear_gemv_layer | 17.00 | 15.51 | 20.44 | 30 |
| 165 | mla_prep_layer | 9.63 | 9.28 | 11.52 | 30 |
| 166 | mla_attend_layer | 12.36 | 11.65 | 13.04 | 30 |
| 167 | mla_merge_uv_tile_layer | 15.27 | 14.68 | 15.72 | 30 |
| 168 | linear_gemv_layer | 7.76 | 7.43 | 8.51 | 30 |
| 169 | moe_router_layer | 16.67 | 15.22 | 18.16 | 30 |
| 170 | gang_moe_w13_linear_layer | 42.43 | 39.52 | 45.61 | 30 |
| 171 | gang_moe_w2_silu_linear_layer | 24.86 | 22.29 | 28.65 | 30 |
| 172 | moe_mul_sum_add_layer | 4.60 | 3.96 | 6.88 | 30 |
| 173 | linear_gemv_layer | 17.11 | 13.11 | 20.03 | 30 |
| 174 | mla_prep_layer | 9.78 | 9.40 | 10.13 | 30 |
| 175 | mla_attend_layer | 12.35 | 11.60 | 12.79 | 30 |
| 176 | mla_merge_uv_tile_layer | 15.20 | 14.75 | 15.51 | 30 |
| 177 | linear_gemv_layer | 7.93 | 7.31 | 8.72 | 30 |
| 178 | moe_router_layer | 15.56 | 14.75 | 16.88 | 30 |
| 179 | gang_moe_w13_linear_layer | 43.29 | 41.12 | 46.40 | 30 |
| 180 | gang_moe_w2_silu_linear_layer | 25.37 | 21.70 | 28.20 | 30 |
| 181 | moe_mul_sum_add_layer | 4.76 | 4.28 | 6.40 | 30 |
| 182 | linear_gemv_layer | 17.10 | 13.36 | 19.48 | 30 |
| 183 | mla_prep_layer | 9.77 | 9.43 | 10.84 | 30 |
| 184 | mla_attend_layer | 12.38 | 11.73 | 12.77 | 30 |
| 185 | mla_merge_uv_tile_layer | 15.10 | 14.54 | 15.64 | 30 |
| 186 | linear_gemv_layer | 7.89 | 7.37 | 8.32 | 30 |
| 187 | moe_router_layer | 15.96 | 14.63 | 17.06 | 30 |
| 188 | gang_moe_w13_linear_layer | 42.18 | 39.66 | 45.16 | 30 |
| 189 | gang_moe_w2_silu_linear_layer | 25.05 | 22.28 | 27.84 | 30 |
| 190 | moe_mul_sum_add_layer | 4.60 | 4.08 | 5.26 | 30 |
| 191 | linear_gemv_layer | 17.08 | 14.48 | 20.67 | 30 |
| 192 | mla_prep_layer | 9.76 | 9.46 | 10.66 | 30 |
| 193 | mla_attend_layer | 12.42 | 11.59 | 13.13 | 30 |
| 194 | mla_merge_uv_tile_layer | 15.31 | 15.00 | 15.81 | 30 |
| 195 | linear_gemv_layer | 7.71 | 7.07 | 8.61 | 30 |
| 196 | moe_router_layer | 16.67 | 14.99 | 17.72 | 30 |
| 197 | gang_moe_w13_linear_layer | 42.02 | 39.57 | 45.60 | 30 |
| 198 | gang_moe_w2_silu_linear_layer | 24.03 | 21.84 | 26.92 | 30 |
| 199 | moe_mul_sum_add_layer | 4.92 | 4.12 | 9.24 | 30 |
