[EVENT_TIMING] 8880 event firings recorded

================================================================================
PER-EVENT WALL-CLOCK TIMING (barrier-to-barrier)
================================================================================
Event TaskType              Count    Avg(us)    Min(us)    Max(us)    Std(us)
  206 UNKNOWN                  29      43.87      39.72      47.31       1.93
  207 UNKNOWN                  29      28.66      23.30      34.46       2.30
  208 UNKNOWN                  29       4.86       4.06       6.40       0.45
  209 UNKNOWN                  29      17.65      14.02      22.26       2.08
  210 UNKNOWN                  29       9.54       9.27      10.43       0.21
  211 UNKNOWN                  29      12.46      11.81      12.95       0.35
  212 UNKNOWN                  29      15.03      14.51      15.54       0.24
  213 UNKNOWN                  29       8.01       7.48       8.56       0.26
  214 UNKNOWN                  29      16.41      15.22      17.92       0.94
  215 UNKNOWN                  29      42.06      39.04      44.79       1.50
  216 UNKNOWN                  29      25.50      21.89      28.80       2.19
  217 UNKNOWN                  29       4.74       4.28       5.34       0.32
  218 UNKNOWN                  29      17.84      14.50      22.44       1.90
  219 UNKNOWN                  29       9.65       9.46       9.90       0.13
  220 UNKNOWN                  29      12.52      11.80      13.08       0.31
  221 UNKNOWN                  29      15.21      14.76      15.86       0.29
  222 UNKNOWN                  29       7.87       7.01       8.64       0.39
  223 UNKNOWN                  29      15.80      14.88      17.68       0.70
  224 UNKNOWN                  29      42.23      40.28      43.75       1.04
  225 UNKNOWN                  29      25.57      21.65      29.22       2.26
  226 UNKNOWN                  29       5.16       4.24       7.07       0.48
  227 UNKNOWN                  29      17.32      14.62      20.70       1.72
  228 UNKNOWN                  29      10.01       9.70      11.42       0.30
  229 UNKNOWN                  29      12.41      11.68      13.04       0.39
  230 UNKNOWN                  29      15.24      14.68      15.68       0.24
  231 UNKNOWN                  29       7.77       7.26       8.28       0.24
  232 UNKNOWN                  29      16.38      14.87      17.67       1.01
  233 UNKNOWN                  29      41.46      38.77      44.45       1.68
  234 UNKNOWN                  29      25.44      21.80      29.90       2.02
  235 UNKNOWN                  29       4.78       4.22       6.40       0.46
  236 UNKNOWN                  29      18.02      14.60      21.42       1.83
  237 UNKNOWN                  29       9.82       9.48      10.84       0.26
  238 UNKNOWN                  29      12.55      12.06      13.12       0.25
  239 UNKNOWN                  29      15.11      14.32      15.64       0.29
  240 UNKNOWN                  29       7.70       7.08       8.20       0.26
  241 UNKNOWN                  29      16.05      15.12      17.64       0.92
  242 UNKNOWN                  29      42.13      38.72      44.03       1.42
  243 UNKNOWN                  29      26.94      22.26      30.38       2.23
  244 UNKNOWN                  29       5.50       4.14       6.82       1.00
  245 UNKNOWN                  27      13.34       0.01      72.83      27.29
  246 UNKNOWN                  25      11.69       0.01      72.72      25.67
  247 UNKNOWN                  27      11.01       0.04      74.27      25.39
  248 UNKNOWN                  28       8.13       0.04      72.60      21.69
  249 UNKNOWN                  25       3.24       0.02      68.96      13.42
  250 UNKNOWN                  26       3.30       0.01      72.40      13.84
  251 UNKNOWN                  28       5.69       0.04      71.96      18.26
  252 UNKNOWN                  29       5.44       0.01      71.80      17.91
  253 UNKNOWN                  25       0.51       0.04       1.53       0.44
  254 UNKNOWN                  25       6.20       0.04      72.74      19.06
  255 UNKNOWN                  28       0.41       0.01       2.08       0.43
  256 UNKNOWN                  26       6.03       0.04      72.00      18.77
  257 UNKNOWN                  26       0.47       0.04       2.17       0.46
  258 UNKNOWN                  24       6.36       0.04      69.60      19.00
  259 UNKNOWN                  28       0.52       0.06       2.93       0.68
  260 UNKNOWN                  27       3.63       0.02      72.00      13.45
  261 UNKNOWN                  29       1.14       0.02       4.24       1.38
  262 UNKNOWN                  29       1.28       0.02       4.04       1.09
  263 UNKNOWN                  29       1.96       0.10       4.76       1.37
  264 UNKNOWN                  28       2.09       0.02       6.56       1.67
  265 UNKNOWN                  29       2.16       0.01       6.64       1.62
  266 UNKNOWN                  29       2.38       0.12       4.84       1.40
  267 UNKNOWN                  29       2.36       0.04       4.76       1.20
  268 UNKNOWN                  29       2.14       0.04       4.52       1.24
  269 UNKNOWN                  29       2.56       0.04       6.44       1.49
  270 UNKNOWN                  29       2.28       0.04       4.68       1.28
  271 UNKNOWN                  28       2.71       0.12       5.20       1.35
  272 UNKNOWN                  29       2.10       0.08       4.80       1.11
  273 UNKNOWN                  29       2.73       0.12       6.08       1.28
  274 UNKNOWN                  29       1.77       0.08       3.96       1.09
  275 UNKNOWN                  29       2.29       0.68       3.80       0.90
  276 UNKNOWN                  29       1.91       0.04       4.20       1.30
  277 UNKNOWN                  28       2.19       0.08       5.60       1.30
  278 UNKNOWN                  28       1.97       0.04       3.48       0.93
  279 UNKNOWN                  29       1.82       0.12       4.24       1.07
  280 UNKNOWN                  29       2.11       0.60       4.36       0.95
  281 UNKNOWN                  29       2.00       0.20       3.52       0.80
  282 UNKNOWN                  29       1.87       0.04       5.12       1.22
  283 UNKNOWN                  28       1.52       0.08       3.40       0.72
  284 UNKNOWN                  28       2.03       0.68       3.24       0.63
  285 UNKNOWN                  29       1.96       0.60       3.48       0.83
  286 UNKNOWN                  29       1.98       0.60       3.48       0.69
  287 UNKNOWN                  28       1.84       0.56       3.96       0.83
  288 UNKNOWN                  29       1.92       0.20       3.40       0.78
  289 UNKNOWN                  29       2.41       0.16       4.04       1.04
  290 UNKNOWN                  29       1.72       0.36       3.28       0.77
  291 UNKNOWN                  29       2.17       0.72       3.88       0.80
  292 UNKNOWN                  28       1.98       0.52       3.72       0.88
  293 UNKNOWN                  28       1.84       0.36       3.04       0.71
  294 UNKNOWN                  29       2.07       0.16       3.16       0.74
  295 UNKNOWN                  29       5.48       5.30       5.62       0.09
  296 UNKNOWN                  29       5.22       5.00       5.32       0.07

================================================================================
PER-TYPE SUMMARY (sum of avg durations across all events)
================================================================================
TaskType             Events    Total(us)  Total(ms)        %
----------------------------------------------------------
UNKNOWN                 296       4465.9      4.466   100.0%
TOTAL                             4465.9      4.466

Saved raw event timing to event_timing.json
