[EVENT_TIMING] 9176 event firings recorded

================================================================================
PER-EVENT WALL-CLOCK TIMING (barrier-to-barrier)
================================================================================
Event TaskType              Count    Avg(us)    Min(us)    Max(us)    Std(us)
  105 UNKNOWN                  30      12.91      12.27      15.46       0.67
  106 UNKNOWN                  30      18.66      17.63      20.17       0.73
  107 UNKNOWN                  30      42.36      39.90      46.23       1.28
  108 UNKNOWN                  30      23.29      21.86      25.74       1.00
  109 UNKNOWN                  30       4.89       4.22       6.32       0.41
  110 UNKNOWN                  30      13.71      13.23      14.41       0.31
  111 UNKNOWN                  30      10.19       9.74      10.78       0.28
  112 UNKNOWN                  30      12.02      11.26      12.48       0.26
  113 UNKNOWN                  30      17.11      16.74      17.56       0.19
  114 UNKNOWN                  30      12.60      12.01      14.52       0.48
  115 UNKNOWN                  30      18.27      17.66      19.98       0.46
  116 UNKNOWN                  30      42.29      38.92      44.06       1.07
  117 UNKNOWN                  30      22.65      21.40      24.67       1.03
  118 UNKNOWN                  30       5.00       4.14       6.04       0.45
  119 UNKNOWN                  30      14.10      13.56      14.74       0.32
  120 UNKNOWN                  30      10.23       9.86      10.65       0.21
  121 UNKNOWN                  30      12.00      11.25      12.44       0.29
  122 UNKNOWN                  30      16.95      16.50      17.36       0.22
  123 UNKNOWN                  30      12.88      11.99      16.52       0.90
  124 UNKNOWN                  30      18.09      17.62      19.19       0.42
  125 UNKNOWN                  30      43.42      39.78      48.63       1.92
  126 UNKNOWN                  30      22.56      21.34      24.55       1.00
  127 UNKNOWN                  30       4.72       3.79       5.30       0.37
  128 UNKNOWN                  30      14.06      13.47      14.90       0.36
  129 UNKNOWN                  30      10.76      10.44      11.25       0.18
  130 UNKNOWN                  30      12.00      11.03      12.44       0.33
  131 UNKNOWN                  30      17.22      16.45      18.52       0.34
  132 UNKNOWN                  30      12.56      11.85      14.71       0.50
  133 UNKNOWN                  30      20.09      18.26      20.70       0.66
  134 UNKNOWN                  30      40.54      37.95      43.25       1.35
  135 UNKNOWN                  30      23.62      21.49      26.04       1.38
  136 UNKNOWN                  30       5.12       4.28       9.48       0.98
  137 UNKNOWN                  30      14.16      13.55      14.71       0.30
  138 UNKNOWN                  30      10.18       9.91      10.75       0.19
  139 UNKNOWN                  30      12.26      11.42      12.67       0.26
  140 UNKNOWN                  30      17.13      16.72      18.56       0.35
  141 UNKNOWN                  30      12.65      12.11      13.12       0.24
  142 UNKNOWN                  30      19.83      18.19      20.81       0.89
  143 UNKNOWN                  30      40.96      38.55      43.39       1.27
  144 UNKNOWN                  30      23.02      21.44      24.75       0.94
  145 UNKNOWN                  30       5.11       4.24       5.83       0.42
  146 UNKNOWN                  30      14.07      13.30      14.86       0.35
  147 UNKNOWN                  30      10.31       9.88      10.74       0.22
  148 UNKNOWN                  30      11.98      11.33      12.53       0.30
  149 UNKNOWN                  30      17.35      16.86      20.27       0.58
  150 UNKNOWN                  30      12.71      11.88      13.80       0.36
  151 UNKNOWN                  30      19.59      18.14      21.04       0.99
  152 UNKNOWN                  30      41.28      38.32      43.76       1.45
  153 UNKNOWN                  30      22.62      21.10      25.20       0.92
  154 UNKNOWN                  30       4.74       4.20       5.52       0.33
  155 UNKNOWN                  30      14.18      13.44      14.94       0.41
  156 UNKNOWN                  30      10.09       9.86      10.54       0.14
  157 UNKNOWN                  30      11.71      11.25      12.32       0.29
  158 UNKNOWN                  30      17.00      16.42      18.05       0.32
  159 UNKNOWN                  30      11.98      11.58      12.68       0.29
  160 UNKNOWN                  30      19.65      18.34      20.94       1.04
  161 UNKNOWN                  30      42.31      38.86      49.62       2.30
  162 UNKNOWN                  30      23.05      21.72      26.60       1.17
  163 UNKNOWN                  30       4.79       3.85       5.56       0.37
  164 UNKNOWN                  30      14.07      13.53      14.96       0.38
  165 UNKNOWN                  30      10.65      10.18      11.08       0.22
  166 UNKNOWN                  30      11.87      11.11      12.23       0.31
  167 UNKNOWN                  30      17.26      16.64      19.23       0.54
  168 UNKNOWN                  30      12.54      12.01      13.25       0.36
  169 UNKNOWN                  30      20.03      18.19      21.22       0.97
  170 UNKNOWN                  30      41.42      38.50      43.95       1.48
  171 UNKNOWN                  30      22.79      21.35      26.24       1.17
  172 UNKNOWN                  30       4.83       4.18       5.35       0.31
  173 UNKNOWN                  30      14.04      13.52      14.72       0.31
  174 UNKNOWN                  30      10.32      10.05      10.59       0.16
  175 UNKNOWN                  30      11.98      11.63      12.23       0.15
  176 UNKNOWN                  30      17.05      16.69      17.85       0.29
  177 UNKNOWN                  30      12.97      12.12      16.72       0.85
  178 UNKNOWN                  30      19.79      17.85      20.73       0.81
  179 UNKNOWN                  30      41.41      38.76      44.38       1.34
  180 UNKNOWN                  30      23.03      21.65      27.04       1.29
  181 UNKNOWN                  30       4.83       4.23       5.67       0.38
  182 UNKNOWN                  30      14.15      13.46      15.15       0.37
  183 UNKNOWN                  30      10.36       9.94      10.82       0.24
  184 UNKNOWN                  30      12.08      11.59      12.40       0.22
  185 UNKNOWN                  30      17.13      16.62      17.61       0.25
  186 UNKNOWN                  30      12.77      12.22      14.08       0.37
  187 UNKNOWN                  30      18.65      17.50      20.01       1.03
  188 UNKNOWN                  30      43.61      39.84      46.36       1.56
  189 UNKNOWN                  30      22.58      21.65      24.70       0.90
  190 UNKNOWN                  30       4.94       4.06       6.41       0.54
  191 UNKNOWN                  30      14.06      13.27      14.74       0.30
  192 UNKNOWN                  30      10.14       9.80      10.74       0.18
  193 UNKNOWN                  30      11.75      11.28      12.20       0.19
  194 UNKNOWN                  30      16.92      16.28      18.44       0.40
  195 UNKNOWN                  30      12.88      12.10      15.35       0.65
  196 UNKNOWN                  30      19.70      19.04      21.40       0.59
  197 UNKNOWN                  30      41.78      39.26      43.30       1.02
  198 UNKNOWN                  30      23.47      21.45      26.84       1.40
  199 UNKNOWN                  30       4.62       4.14       5.19       0.32
  200 UNKNOWN                  30      14.02      13.14      14.86       0.44
  201 UNKNOWN                  30      10.46      10.12      11.04       0.21
  202 UNKNOWN                  30      11.69      11.14      12.32       0.32
  203 UNKNOWN                  30      17.06      16.37      17.86       0.35
  204 UNKNOWN                  30      12.77      12.25      13.91       0.41
  205 UNKNOWN                  30      19.72      18.31      20.87       0.87
  206 UNKNOWN                  30      43.24      41.01      46.45       1.42
  207 UNKNOWN                  30      22.92      21.39      25.08       1.08
  208 UNKNOWN                  30       4.87       4.01       5.38       0.35
  209 UNKNOWN                  30      14.07      13.56      14.99       0.28
  210 UNKNOWN                  30      10.07       9.69      10.51       0.19
  211 UNKNOWN                  30      12.10      11.39      12.59       0.30
  212 UNKNOWN                  30      17.07      16.50      19.20       0.66
  213 UNKNOWN                  30      12.90      11.92      15.85       0.85
  214 UNKNOWN                  30      19.38      18.45      21.33       0.77
  215 UNKNOWN                  30      41.73      39.16      44.24       1.18
  216 UNKNOWN                  30      23.08      21.70      25.56       1.17
  217 UNKNOWN                  30       4.92       3.98       6.14       0.42
  218 UNKNOWN                  30      14.11      13.62      14.94       0.33
  219 UNKNOWN                  30      10.25       9.84      10.64       0.20
  220 UNKNOWN                  30      11.78      11.32      12.20       0.28
  221 UNKNOWN                  30      17.31      16.58      20.07       0.82
  222 UNKNOWN                  30      13.52      12.20      14.97       0.93
  223 UNKNOWN                  30      18.97      18.46      19.79       0.37
  224 UNKNOWN                  30      41.65      39.43      43.24       1.20
  225 UNKNOWN                  30      22.85      21.26      24.23       1.03
  226 UNKNOWN                  30       5.17       4.34       7.09       0.58
  227 UNKNOWN                  30      14.35      13.78      15.06       0.38
  228 UNKNOWN                  30      10.34      10.10      10.71       0.15
  229 UNKNOWN                  30      11.98      11.53      12.50       0.28
  230 UNKNOWN                  30      16.96      16.56      17.60       0.22
  231 UNKNOWN                  30      12.69      12.00      15.54       0.59
  232 UNKNOWN                  30      19.03      17.66      20.07       0.81
  233 UNKNOWN                  30      40.61      38.07      43.44       1.44
  234 UNKNOWN                  30      22.99      21.44      24.38       0.90
  235 UNKNOWN                  30       4.92       4.34       5.35       0.29
  236 UNKNOWN                  30      13.89      13.31      14.42       0.28
  237 UNKNOWN                  30      10.40      10.02      10.74       0.19
  238 UNKNOWN                  30      11.98      11.51      12.36       0.20
  239 UNKNOWN                  30      17.18      16.75      17.99       0.23
  240 UNKNOWN                  30      12.63      12.21      13.88       0.36
  241 UNKNOWN                  30      18.70      17.71      20.30       0.67
  242 UNKNOWN                  30      41.82      38.25      44.79       1.43
  243 UNKNOWN                  30      22.67      21.64      24.28       0.90
  244 UNKNOWN                  30       5.87       4.14       6.66       0.88
  245 UNKNOWN                  28       0.23       0.01       0.61       0.20
  246 UNKNOWN                  30       3.44       0.01      89.64      16.06
  247 UNKNOWN                  28       0.31       0.01       1.46       0.31
  248 UNKNOWN                  30       0.36       0.01       1.91       0.44
  249 UNKNOWN                  29       6.60       0.02      86.85      21.85
  250 UNKNOWN                  29       6.26       0.01      87.76      21.92
  251 UNKNOWN                  25       0.42       0.04       2.46       0.51
  252 UNKNOWN                  27       0.24       0.01       0.70       0.19
  253 UNKNOWN                  28       0.38       0.01       1.74       0.46
  254 UNKNOWN                  28       0.40       0.01       1.53       0.46
  255 UNKNOWN                  29       0.37       0.01       2.56       0.53
  256 UNKNOWN                  24       0.41       0.01       2.89       0.60
  257 UNKNOWN                  28      12.89       0.02      87.34      29.96
  258 UNKNOWN                  27       6.78       0.01      87.37      22.76
  259 UNKNOWN                  27       0.26       0.02       1.06       0.24
  260 UNKNOWN                  27       0.17       0.01       1.46       0.28
  261 UNKNOWN                  25       0.21       0.02       0.73       0.18
  262 UNKNOWN                  30       0.42       0.01       2.88       0.77
  263 UNKNOWN                  29       0.35       0.01       1.19       0.30
  264 UNKNOWN                  27       0.31       0.02       1.04       0.28
  265 UNKNOWN                  29       0.34       0.01       2.08       0.49
  266 UNKNOWN                  29       6.59       0.04      88.44      22.15
  267 UNKNOWN                  27       0.20       0.02       0.66       0.16
  268 UNKNOWN                  27       0.24       0.01       1.20       0.26
  269 UNKNOWN                  24       0.17       0.01       0.69       0.16
  270 UNKNOWN                  28       0.25       0.01       0.78       0.22
  271 UNKNOWN                  26       0.40       0.02       1.16       0.39
  272 UNKNOWN                  26       0.24       0.02       1.60       0.32
  273 UNKNOWN                  29       0.31       0.01       1.43       0.34
  274 UNKNOWN                  28       9.83       0.01      87.34      26.65
  275 UNKNOWN                  30       6.68       0.01      88.33      21.28
  276 UNKNOWN                  29      25.05       0.16      91.64      38.78
  277 UNKNOWN                  27       0.27       0.01       0.92       0.25
  278 UNKNOWN                  29       0.31       0.01       1.12       0.30
  279 UNKNOWN                  27      13.32       0.01      88.62      30.64
  280 UNKNOWN                  29       0.36       0.02       1.02       0.27
  281 UNKNOWN                  26       0.29       0.03       2.38       0.47
  282 UNKNOWN                  28       3.09       0.01      34.49       8.67
  283 UNKNOWN                  29       4.04       0.01      37.70      10.68
  284 UNKNOWN                  30       0.64       0.08       2.34       0.63
  285 UNKNOWN                  30       0.54       0.04       3.11       0.59
  286 UNKNOWN                  30      12.57       0.04      35.77      15.65
  287 UNKNOWN                  29       1.99       0.02      37.27       6.71
  288 UNKNOWN                  28       3.10       0.02      35.55       8.86
  289 UNKNOWN                  29       0.49       0.03       3.04       0.60
  290 UNKNOWN                  30       0.57       0.02       2.58       0.58
  291 UNKNOWN                  29       4.04       0.02      36.48      10.48
  292 UNKNOWN                  30       2.96       0.01      36.27       8.54
  293 UNKNOWN                  29       0.85       0.04       4.44       1.02
  294 UNKNOWN                  30       7.23       0.03      35.78      13.08
  295 UNKNOWN                  30       5.72       5.34       5.96       0.14
  296 UNKNOWN                  30       4.89       4.65       5.09       0.10

================================================================================
PER-TYPE SUMMARY (sum of avg durations across all events)
================================================================================
TaskType             Events    Total(us)  Total(ms)        %
----------------------------------------------------------
UNKNOWN                 296       4586.6      4.587   100.0%
TOTAL                             4586.6      4.587

Saved raw event timing to event_timing.json
