[EVENT_TIMING] 8880 event firings recorded

================================================================================
PER-EVENT WALL-CLOCK TIMING (barrier-to-barrier)
================================================================================
Event TaskType              Count    Avg(us)    Min(us)    Max(us)    Std(us)
   58 UNKNOWN                  29      11.82      11.32      12.29       0.29
   59 UNKNOWN                  29      24.61      23.56      26.56       0.61
   60 UNKNOWN                  29      13.04      12.40      13.57       0.30
   61 UNKNOWN                  29      28.18      26.36      31.24       1.05
   62 UNKNOWN                  29      40.99      38.53      43.56       1.30
   63 UNKNOWN                  29      23.10      21.47      24.81       1.01
   64 UNKNOWN                  29       5.02       4.37       5.98       0.37
   65 UNKNOWN                  29      18.85      18.16      19.93       0.46
   66 UNKNOWN                  29      10.24       9.80      10.77       0.27
   67 UNKNOWN                  29      11.76      11.18      12.39       0.32
   68 UNKNOWN                  29      23.41      22.88      24.76       0.47
   69 UNKNOWN                  29      13.09      12.72      13.48       0.18
   70 UNKNOWN                  29      27.26      26.37      34.20       1.35
   71 UNKNOWN                  29      43.11      40.71      47.27       1.34
   72 UNKNOWN                  29      23.92      21.87      26.16       1.16
   73 UNKNOWN                  29       5.38       4.33       7.19       0.75
   74 UNKNOWN                  29      18.84      18.02      20.10       0.52
   75 UNKNOWN                  29      10.36      10.07      10.68       0.15
   76 UNKNOWN                  29      11.89      11.49      12.29       0.24
   77 UNKNOWN                  29      24.65      23.59      25.84       0.60
   78 UNKNOWN                  29      12.99      12.45      13.56       0.26
   79 UNKNOWN                  29      27.02      25.78      33.35       1.46
   80 UNKNOWN                  29      42.62      39.50      46.36       1.56
   81 UNKNOWN                  29      23.16      21.91      25.44       1.04
   82 UNKNOWN                  29       5.17       4.33       9.88       1.00
   83 UNKNOWN                  29      18.96      18.12      19.65       0.36
   84 UNKNOWN                  29      10.12       9.75      10.59       0.20
   85 UNKNOWN                  29      11.97      11.45      12.46       0.27
   86 UNKNOWN                  29      24.71      23.80      26.00       0.51
   87 UNKNOWN                  29      13.03      12.60      14.31       0.35
   88 UNKNOWN                  29      26.85      25.27      27.86       0.87
   89 UNKNOWN                  29      43.87      40.32      47.97       1.89
   90 UNKNOWN                  29      23.46      21.95      25.56       0.95
   91 UNKNOWN                  29       5.01       4.30       5.99       0.35
   92 UNKNOWN                  29      18.58      17.77      20.13       0.58
   93 UNKNOWN                  29      10.04       9.82      10.40       0.16
   94 UNKNOWN                  29      11.76      11.40      12.11       0.18
   95 UNKNOWN                  29      24.84      23.61      25.87       0.69
   96 UNKNOWN                  29      13.00      12.17      15.23       0.52
   97 UNKNOWN                  29      26.42      24.84      30.87       1.22
   98 UNKNOWN                  29      41.23      39.04      43.67       1.24
   99 UNKNOWN                  29      22.98      21.43      24.68       0.97
  100 UNKNOWN                  29       4.84       4.08       5.48       0.38
  101 UNKNOWN                  29      18.98      18.03      19.87       0.59
  102 UNKNOWN                  29      10.24       9.83      10.78       0.21
  103 UNKNOWN                  29      11.96      11.41      13.40       0.43
  104 UNKNOWN                  29      24.46      23.17      26.24       0.78
  105 UNKNOWN                  29      13.11      12.56      14.31       0.37
  106 UNKNOWN                  29      26.93      25.35      29.86       1.01
  107 UNKNOWN                  29      44.40      40.61      51.10       2.36
  108 UNKNOWN                  29      23.18      21.60      24.85       1.01
  109 UNKNOWN                  29       5.25       4.39       6.21       0.43
  110 UNKNOWN                  29      18.74      17.91      20.01       0.48
  111 UNKNOWN                  29      10.08       9.88      10.32       0.11
  112 UNKNOWN                  29      11.90      11.39      12.55       0.35
  113 UNKNOWN                  29      24.67      23.24      27.30       0.99
  114 UNKNOWN                  29      13.06      12.64      14.32       0.31
  115 UNKNOWN                  29      26.77      25.25      30.80       1.15
  116 UNKNOWN                  29      41.54      38.25      43.35       1.28
  117 UNKNOWN                  29      23.24      22.10      25.40       0.94
  118 UNKNOWN                  29       5.31       4.16       6.65       0.55
  119 UNKNOWN                  29      18.75      17.94      20.08       0.59
  120 UNKNOWN                  29       9.80       9.53      10.33       0.20
  121 UNKNOWN                  29      11.81      11.30      12.57       0.32
  122 UNKNOWN                  29      25.10      24.12      26.52       0.61
  123 UNKNOWN                  29      13.29      12.67      17.72       0.87
  124 UNKNOWN                  29      27.39      25.14      34.57       1.51
  125 UNKNOWN                  29      42.02      39.77      45.94       1.54
  126 UNKNOWN                  29      23.64      21.98      27.24       1.08
  127 UNKNOWN                  29       5.07       4.49       5.68       0.22
  128 UNKNOWN                  29      18.69      18.00      20.29       0.53
  129 UNKNOWN                  29      10.38      10.03      11.27       0.23
  130 UNKNOWN                  29      12.10      11.52      15.16       0.62
  131 UNKNOWN                  29      24.58      23.40      25.84       0.70
  132 UNKNOWN                  29      13.11      12.29      13.95       0.34
  133 UNKNOWN                  29      28.95      26.51      35.41       1.45
  134 UNKNOWN                  29      40.78      37.99      43.77       1.50
  135 UNKNOWN                  29      23.69      22.06      25.62       1.02
  136 UNKNOWN                  29       5.14       4.32       8.31       0.77
  137 UNKNOWN                  29      18.62      17.75      19.79       0.55
  138 UNKNOWN                  29      10.17       9.77      11.12       0.25
  139 UNKNOWN                  29      12.06      11.36      12.59       0.27
  140 UNKNOWN                  29      24.69      23.20      27.03       1.14
  141 UNKNOWN                  29      13.31      12.31      16.76       1.07
  142 UNKNOWN                  29      28.32      26.85      35.29       1.51
  143 UNKNOWN                  29      41.35      38.54      44.35       1.56
  144 UNKNOWN                  29      23.18      21.49      25.84       1.12
  145 UNKNOWN                  29       5.18       4.47       6.38       0.41
  146 UNKNOWN                  29      18.89      18.14      20.01       0.52
  147 UNKNOWN                  29      10.13       9.86      10.35       0.14
  148 UNKNOWN                  29      11.69      11.16      12.68       0.38
  149 UNKNOWN                  29      25.06      23.69      26.52       0.82
  150 UNKNOWN                  29      13.19      12.63      15.05       0.43
  151 UNKNOWN                  29      26.93      24.99      32.70       1.37
  152 UNKNOWN                  29      40.91      38.68      43.38       1.32
  153 UNKNOWN                  29      23.24      21.47      24.70       1.06
  154 UNKNOWN                  29       5.07       4.31       9.20       0.86
  155 UNKNOWN                  29      18.55      17.79      19.92       0.48
  156 UNKNOWN                  29      10.21      10.00      10.48       0.12
  157 UNKNOWN                  29      11.83      11.49      12.18       0.17
  158 UNKNOWN                  29      26.31      24.12      30.72       1.72
  159 UNKNOWN                  29      12.55      12.08      13.48       0.35
  160 UNKNOWN                  29      27.06      26.02      28.42       0.82
  161 UNKNOWN                  29      42.28      38.33      47.89       1.82
  162 UNKNOWN                  29      23.40      22.09      24.92       0.92
  163 UNKNOWN                  29       5.03       4.33       5.76       0.36
  164 UNKNOWN                  29      19.19      18.08      20.36       0.60
  165 UNKNOWN                  29      10.13       9.71      10.52       0.19
  166 UNKNOWN                  29      12.20      11.44      13.17       0.31
  167 UNKNOWN                  29      23.81      22.91      26.67       0.81
  168 UNKNOWN                  29      13.10      12.61      14.71       0.60
  169 UNKNOWN                  29      27.09      25.74      28.11       0.83
  170 UNKNOWN                  29      41.35      38.50      45.88       1.99
  171 UNKNOWN                  29      23.41      21.76      24.76       0.99
  172 UNKNOWN                  29       4.93       4.15       6.01       0.50
  173 UNKNOWN                  29      18.69      18.04      19.53       0.35
  174 UNKNOWN                  29       9.98       9.55      10.50       0.26
  175 UNKNOWN                  29      12.02      11.65      12.84       0.23
  176 UNKNOWN                  29      23.70      22.63      25.35       0.76
  177 UNKNOWN                  29      13.43      12.51      15.53       0.85
  178 UNKNOWN                  29      26.36      24.50      27.81       0.68
  179 UNKNOWN                  29      41.28      38.68      44.49       1.68
  180 UNKNOWN                  29      23.23      21.64      24.68       0.99
  181 UNKNOWN                  29       5.12       4.43       6.61       0.49
  182 UNKNOWN                  29      18.35      17.88      19.39       0.37
  183 UNKNOWN                  29       9.82       9.32      10.09       0.17
  184 UNKNOWN                  29      12.28      11.44      13.41       0.34
  185 UNKNOWN                  29      23.72      22.72      25.58       0.71
  186 UNKNOWN                  29      13.02      12.56      13.52       0.26
  187 UNKNOWN                  29      26.57      25.24      28.01       1.04
  188 UNKNOWN                  29      41.59      39.31      44.35       1.20
  189 UNKNOWN                  29      23.34      21.71      25.01       0.98
  190 UNKNOWN                  29       5.23       4.25       7.43       0.59
  191 UNKNOWN                  29      18.57      18.08      19.54       0.32
  192 UNKNOWN                  29      10.15       9.73      10.57       0.22
  193 UNKNOWN                  29      12.23      11.39      12.85       0.24
  194 UNKNOWN                  29      23.99      22.50      26.76       1.21
  195 UNKNOWN                  29      13.78      12.60      17.00       1.43
  196 UNKNOWN                  29      27.30      25.61      29.46       1.09
  197 UNKNOWN                  29      40.95      38.54      45.24       1.57
  198 UNKNOWN                  29      23.12      21.46      25.23       1.13
  199 UNKNOWN                  29       4.94       4.29       6.08       0.37
  200 UNKNOWN                  29      18.29      17.67      19.07       0.36
  201 UNKNOWN                  29      10.22       9.87      10.49       0.16
  202 UNKNOWN                  29      12.16      11.29      13.09       0.33
  203 UNKNOWN                  29      23.22      22.56      26.80       0.98
  204 UNKNOWN                  29      13.37      12.69      15.93       0.77
  205 UNKNOWN                  29      26.62      25.72      29.64       1.01
  206 UNKNOWN                  29      44.00      40.48      47.28       1.78
  207 UNKNOWN                  29      23.45      21.42      25.73       1.19
  208 UNKNOWN                  29       4.81       4.31       6.02       0.38
  209 UNKNOWN                  29      18.81      18.08      19.46       0.41
  210 UNKNOWN                  29      10.23       9.80      10.64       0.20
  211 UNKNOWN                  29      11.83      11.11      12.31       0.36
  212 UNKNOWN                  29      23.65      22.80      25.72       0.79
  213 UNKNOWN                  29      13.40      12.54      17.28       1.13
  214 UNKNOWN                  29      27.00      26.45      28.52       0.55
  215 UNKNOWN                  29      41.82      39.14      46.18       1.31
  216 UNKNOWN                  29      23.20      21.68      24.48       0.95
  217 UNKNOWN                  29       5.11       4.32       6.63       0.53
  218 UNKNOWN                  29      18.62      17.97      19.28       0.38
  219 UNKNOWN                  29      10.29      10.03      10.78       0.20
  220 UNKNOWN                  29      11.66      11.33      12.16       0.25
  221 UNKNOWN                  29      24.54      22.78      26.40       1.28
  222 UNKNOWN                  29      13.05      12.55      13.48       0.22
  223 UNKNOWN                  29      26.40      25.67      28.17       0.80
  224 UNKNOWN                  29      42.17      38.50      44.20       1.37
  225 UNKNOWN                  29      23.22      21.72      24.80       1.01
  226 UNKNOWN                  29       4.94       4.28       6.25       0.47
  227 UNKNOWN                  29      18.90      18.16      19.64       0.45
  228 UNKNOWN                  29      10.07       9.67      10.34       0.17
  229 UNKNOWN                  29      12.18      11.76      13.09       0.22
  230 UNKNOWN                  29      23.23      22.63      24.97       0.59
  231 UNKNOWN                  29      12.96      12.48      16.29       0.65
  232 UNKNOWN                  29      27.41      27.02      27.71       0.17
  233 UNKNOWN                  29      40.25      38.33      41.61       1.03
  234 UNKNOWN                  29      23.38      21.70      25.33       1.04
  235 UNKNOWN                  29       4.84       4.27       5.29       0.31
  236 UNKNOWN                  29      18.48      17.92      19.01       0.32
  237 UNKNOWN                  29       9.92       9.56      10.19       0.18
  238 UNKNOWN                  29      12.07      11.40      12.37       0.27
  239 UNKNOWN                  29      23.32      22.56      25.45       0.61
  240 UNKNOWN                  29      13.00      12.58      15.02       0.47
  241 UNKNOWN                  29      26.06      24.76      27.16       0.85
  242 UNKNOWN                  29      41.51      39.24      44.11       1.25
  243 UNKNOWN                  29      22.94      21.68      24.45       0.93
  244 UNKNOWN                  29       6.41       4.53       6.96       0.58
  245 UNKNOWN                  28       0.39       0.02       2.63       0.55
  246 UNKNOWN                  25       0.16       0.01       0.75       0.16
  247 UNKNOWN                  28      16.27       0.01      91.37      33.77
  248 UNKNOWN                  28       0.20       0.04       0.92       0.18
  249 UNKNOWN                  27       3.74       0.03      92.50      17.41
  250 UNKNOWN                  27       3.61       0.02      89.03      16.77
  251 UNKNOWN                  26       0.31       0.03       1.41       0.36
  252 UNKNOWN                  25       0.22       0.03       1.22       0.27
  253 UNKNOWN                  28       0.17       0.01       0.69       0.16
  254 UNKNOWN                  27       0.34       0.01       3.37       0.63
  255 UNKNOWN                  28       3.66       0.01      89.41      16.52
  256 UNKNOWN                  27       0.20       0.01       0.77       0.19
  257 UNKNOWN                  24       0.28       0.01       1.64       0.40
  258 UNKNOWN                  29       3.27       0.01      88.56      16.12
  259 UNKNOWN                  24       0.16       0.01       0.64       0.15
  260 UNKNOWN                  26       3.56       0.01      89.57      17.20
  261 UNKNOWN                  26       0.22       0.02       0.60       0.16
  262 UNKNOWN                  25       0.26       0.01       1.28       0.26
  263 UNKNOWN                  27       0.25       0.01       0.77       0.22
  264 UNKNOWN                  27       3.42       0.01      87.62      16.51
  265 UNKNOWN                  26       0.21       0.01       0.92       0.21
  266 UNKNOWN                  28       0.19       0.02       0.74       0.18
  267 UNKNOWN                  26       0.21       0.01       0.52       0.15
  268 UNKNOWN                  28       0.18       0.01       1.25       0.23
  269 UNKNOWN                  26       0.29       0.03       1.45       0.37
  270 UNKNOWN                  27       0.19       0.01       1.09       0.23
  271 UNKNOWN                  27       0.26       0.01       0.97       0.25
  272 UNKNOWN                  27       3.57       0.01      87.88      16.54
  273 UNKNOWN                  27       0.29       0.01       1.28       0.35
  274 UNKNOWN                  26       3.68       0.02      89.80      17.23
  275 UNKNOWN                  28      22.14       0.01      89.31      37.73
  276 UNKNOWN                  26       7.08       0.02      88.28      23.15
  277 UNKNOWN                  28      12.87       0.01      89.28      30.82
  278 UNKNOWN                  27       3.68       0.02      89.78      16.89
  279 UNKNOWN                  28       3.38       0.01      87.18      16.13
  280 UNKNOWN                  26       0.29       0.01       1.33       0.34
  281 UNKNOWN                  27       3.42       0.02      87.41      16.47
  282 UNKNOWN                  26       3.37       0.03      41.01      10.25
  283 UNKNOWN                  27       1.96       0.04      42.36       7.94
  284 UNKNOWN                  28      14.22       0.04      40.40      18.55
  285 UNKNOWN                  28       1.77       0.01      38.90       7.15
  286 UNKNOWN                  28       6.05       0.02      41.38      13.77
  287 UNKNOWN                  29       2.99       0.01      37.48       9.24
  288 UNKNOWN                  26       0.45       0.04       2.45       0.50
  289 UNKNOWN                  26       0.53       0.01       2.68       0.64
  290 UNKNOWN                  27       0.41       0.03       1.41       0.31
  291 UNKNOWN                  28       4.80       0.08      41.38      11.89
  292 UNKNOWN                  28       6.10       0.01      40.76      13.63
  293 UNKNOWN                  28       1.74       0.03      38.56       7.10
  294 UNKNOWN                  28       1.81       0.04      40.55       7.46
  295 UNKNOWN                  29       5.85       5.47       6.39       0.21
  296 UNKNOWN                  29       5.13       4.85       5.27       0.10

================================================================================
PER-TYPE SUMMARY (sum of avg durations across all events)
================================================================================
TaskType             Events    Total(us)  Total(ms)        %
----------------------------------------------------------
UNKNOWN                 296       5095.9      5.096   100.0%
TOTAL                             5095.9      5.096

Saved raw event timing to event_timing.json
