# Measurement report

| Quantity | Predicted | Measured |
|---|---|---|
| bytes per iteration (read, MiB) | 4709.9 weights + cache; about 4772.0 with activations | - |
| time per iteration, median (us) | 1148.5-1349.4 + 326 t_b + T_serial | - |
| time per iteration, P95 (us) |  | - |
| time per iteration from event timing, median (us) |  | - |
| time per iteration from host wall clock (us) |  | 12664.7 |
| time per iteration from the kernel trace (us) |  | - |
| achieved read bandwidth (TB/s) | 3.66-4.3 over T_bw | - |
| launches per generation | 3 | - |
| L2 hit rate | 16-17% (Fleet's batch-1 figure) | - |
| tokens per second |  | - |

## Per-operator time (event gaps, mean over iterations after the first)

| Event | Operator | mean us | min us | max us | n |
| 183 | mla_merge_uv_layer | 55.48 | 53.58 | 61.52 | 31 |
| 184 | linear_with_residual_layer | 19.61 | 18.88 | 21.06 | 31 |
| 185 | rmsnorm_layer | 13.11 | 12.45 | 15.62 | 31 |
| 186 | moe_router_layer | 3.34 | 3.18 | 3.53 | 31 |
| 187 | gang_moe_w13_linear_layer | 21.53 | 21.26 | 23.74 | 31 |
| 188 | moe_silu_mul_layer | 39.87 | 36.96 | 42.32 | 31 |
| 189 | gang_moe_w2_linear_layer | 4.64 | 3.44 | 6.88 | 31 |
| 190 | moe_mul_sum_add_layer | 21.00 | 18.94 | 24.28 | 31 |
| 191 | rmsnorm_layer | 4.45 | 3.38 | 6.05 | 31 |
| 192 | linear_layer | 3.61 | 3.28 | 4.14 | 31 |
| 193 | mla_prep_layer | 13.02 | 12.30 | 13.52 | 31 |
| 194 | mla_attend_layer | 149.52 | 146.30 | 152.58 | 31 |
| 195 | mla_merge_uv_layer | 54.50 | 53.36 | 58.44 | 31 |
| 196 | linear_with_residual_layer | 19.85 | 19.10 | 23.52 | 31 |
| 197 | rmsnorm_layer | 13.37 | 12.69 | 16.52 | 31 |
| 198 | moe_router_layer | 3.24 | 3.06 | 3.40 | 31 |
| 199 | gang_moe_w13_linear_layer | 22.20 | 20.94 | 23.34 | 31 |
| 200 | moe_silu_mul_layer | 38.69 | 37.02 | 40.16 | 31 |
| 201 | gang_moe_w2_linear_layer | 4.62 | 3.30 | 6.06 | 31 |
| 202 | moe_mul_sum_add_layer | 21.54 | 19.78 | 23.02 | 31 |
| 203 | rmsnorm_layer | 4.60 | 4.09 | 5.27 | 31 |
| 204 | linear_layer | 3.58 | 3.25 | 3.93 | 31 |
| 205 | mla_prep_layer | 12.90 | 12.11 | 13.39 | 31 |
| 206 | mla_attend_layer | 148.90 | 145.94 | 152.08 | 31 |
| 207 | mla_merge_uv_layer | 55.50 | 53.56 | 61.26 | 31 |
| 208 | linear_with_residual_layer | 19.49 | 19.04 | 20.48 | 31 |
