# Measurement report

| Quantity | Predicted | Measured |
|---|---|---|
| bytes per iteration (read, MiB) | 4709.9 weights + cache; about 4772.0 with activations | - |
| time per iteration, median (us) | 1148.5-1349.4 + 326 t_b + T_serial | - |
| time per iteration, P95 (us) |  | - |
| time per iteration from event timing, median (us) |  | 4596.8 |
| time per iteration from host wall clock (us) |  | 6211.1 |
| time per iteration from the kernel trace (us) |  | - |
| achieved read bandwidth (TB/s) | 3.66-4.3 over T_bw | - |
| launches per generation | 3 | - |
| L2 hit rate | 16-17% (Fleet's batch-1 figure) | - |
| tokens per second |  | - |
| GFX clock from amd-smi during the run, median / max (MHz) | 2100 max (D2 of round 1) | 2103 / 2104 over 59 samples |
| memory clock from amd-smi, median (MHz) |  | 900 |

## Per-operator time (event gaps, mean over iterations after the first)

| Event | Operator | mean us | min us | max us | n |
| 228 | mla_prep_layer | 10.08 | 9.67 | 10.43 | 31 |
| 229 | mla_attend_layer | 11.88 | 11.41 | 12.56 | 31 |
| 230 | mla_merge_uv_layer | 17.05 | 16.72 | 17.45 | 31 |
| 231 | linear_with_residual_layer | 12.78 | 11.87 | 15.51 | 31 |
| 232 | moe_router_layer | 19.19 | 17.73 | 20.49 | 31 |
| 233 | gang_moe_w13_linear_layer | 40.52 | 38.17 | 43.63 | 31 |
| 234 | gang_moe_w2_silu_linear_layer | 23.30 | 21.71 | 25.88 | 31 |
| 235 | moe_mul_sum_add_layer | 4.88 | 4.24 | 5.40 | 31 |
| 236 | linear_norm_layer | 14.14 | 13.47 | 14.95 | 31 |
| 237 | mla_prep_layer | 10.12 | 9.68 | 10.72 | 31 |
| 238 | mla_attend_layer | 11.87 | 11.56 | 12.45 | 31 |
| 239 | mla_merge_uv_layer | 17.12 | 16.60 | 17.72 | 31 |
| 240 | linear_with_residual_layer | 12.87 | 12.35 | 13.84 | 31 |
| 241 | moe_router_layer | 18.91 | 18.20 | 21.24 | 31 |
| 242 | gang_moe_w13_linear_layer | 41.36 | 38.20 | 45.32 | 31 |
| 243 | gang_moe_w2_silu_linear_layer | 23.34 | 21.77 | 24.76 | 31 |
| 244 | moe_mul_sum_add_layer | 5.16 | 4.08 | 6.97 | 31 |
| 245 | linear_norm_layer | 0.26 | 0.00 | 1.32 | 31 |
| 246 | argmax_partial_layer | 0.15 | 0.00 | 0.71 | 31 |
| 247 | argmax_reduce_layer | 0.40 | 0.00 | 2.36 | 31 |
| 248 | event_248 | 0.33 | 0.00 | 2.17 | 31 |
| 249 | event_249 | 0.25 | 0.01 | 1.08 | 31 |
| 250 | event_250 | 0.39 | 0.00 | 2.59 | 31 |
| 251 | event_251 | 0.22 | 0.00 | 1.05 | 31 |
| 252 | event_252 | 0.21 | 0.00 | 0.82 | 31 |
| 253 | event_253 | 2.97 | 0.00 | 84.59 | 31 |
| 254 | event_254 | 0.22 | 0.00 | 0.86 | 31 |
| 255 | event_255 | 0.47 | 0.00 | 4.12 | 31 |
| 256 | event_256 | 0.32 | 0.00 | 2.01 | 31 |
| 257 | event_257 | 0.22 | 0.01 | 0.77 | 31 |
| 258 | event_258 | 0.29 | 0.00 | 1.33 | 31 |
| 259 | event_259 | 0.25 | 0.00 | 1.21 | 31 |
| 260 | event_260 | 0.23 | 0.00 | 1.32 | 31 |
| 261 | event_261 | 5.76 | 0.00 | 85.73 | 31 |
| 262 | event_262 | 3.09 | 0.00 | 87.27 | 31 |
| 263 | event_263 | 3.11 | 0.03 | 83.83 | 31 |
| 264 | event_264 | 0.27 | 0.00 | 1.52 | 31 |
| 265 | event_265 | 0.17 | 0.00 | 0.65 | 31 |
| 266 | event_266 | 0.44 | 0.00 | 2.26 | 31 |
| 267 | event_267 | 0.14 | 0.00 | 0.52 | 31 |
| 268 | event_268 | 0.25 | 0.00 | 0.76 | 31 |
| 269 | event_269 | 0.26 | 0.00 | 1.22 | 31 |
| 270 | event_270 | 0.20 | 0.00 | 0.56 | 31 |
| 271 | event_271 | 8.78 | 0.01 | 88.33 | 31 |
| 272 | event_272 | 0.27 | 0.00 | 1.28 | 31 |
| 273 | event_273 | 0.22 | 0.00 | 0.84 | 31 |
| 274 | event_274 | 0.28 | 0.00 | 1.16 | 31 |
| 275 | event_275 | 0.60 | 0.00 | 8.76 | 31 |
| 276 | event_276 | 0.68 | 0.00 | 6.64 | 31 |
| 277 | event_277 | 30.23 | 0.00 | 89.08 | 31 |
| 278 | event_278 | 17.18 | 0.00 | 88.24 | 31 |
| 279 | event_279 | 11.25 | 0.00 | 86.29 | 31 |
| 280 | event_280 | 3.13 | 0.00 | 86.63 | 31 |
| 281 | event_281 | 3.21 | 0.00 | 86.16 | 31 |
| 282 | event_282 | 3.98 | 0.00 | 37.56 | 31 |
| 283 | event_283 | 0.72 | 0.00 | 4.28 | 31 |
| 284 | event_284 | 5.15 | 0.01 | 37.71 | 31 |
| 285 | event_285 | 2.70 | 0.00 | 37.90 | 31 |
| 286 | event_286 | 4.07 | 0.00 | 38.31 | 31 |
| 287 | event_287 | 4.80 | 0.00 | 35.83 | 31 |
| 288 | event_288 | 0.49 | 0.00 | 2.54 | 31 |
| 289 | event_289 | 0.44 | 0.00 | 1.28 | 31 |
| 290 | event_290 | 4.87 | 0.00 | 36.67 | 31 |
| 291 | event_291 | 2.59 | 0.00 | 36.32 | 31 |
| 292 | event_292 | 3.86 | 0.00 | 37.08 | 31 |
| 293 | event_293 | 5.09 | 0.00 | 36.40 | 31 |
| 294 | event_294 | 2.58 | 0.00 | 37.09 | 31 |
| 295 | event_295 | 5.84 | 5.52 | 6.21 | 31 |
| 296 | event_296 | 5.05 | 4.85 | 5.20 | 31 |

-> /home/hotaisle/metalOps/harness/fleet_out/L27_head_it32_tile_at_fn1_fn2_fs_nt_mfma/metrics.json, /home/hotaisle/metalOps/harness/fleet_out/L27_head_it32_tile_at_fn1_fn2_fs_nt_mfma/report_table.md
