# Measurement report

| Quantity | Predicted | Measured |
|---|---|---|
| bytes per iteration (read, MiB) | 4709.9 weights + cache; about 4772.0 with activations | - |
| time per iteration, median (us) | 1148.5-1349.4 + 326 t_b + T_serial | - |
| time per iteration, P95 (us) |  | - |
| time per iteration from event timing, median (us) |  | 8904.0 |
| time per iteration from host wall clock (us) |  | 10582.4 |
| time per iteration from the kernel trace (us) |  | - |
| achieved read bandwidth (TB/s) | 3.66-4.3 over T_bw | - |
| launches per generation | 3 | - |
| L2 hit rate | 16-17% (Fleet's batch-1 figure) | - |
| tokens per second |  | - |
| GFX clock from amd-smi during the run, median / max (MHz) | 2100 max (D2 of round 1) | 2103 / 2103 over 48 samples |
| memory clock from amd-smi, median (MHz) |  | 900 |

## Per-operator time (event gaps, mean over iterations after the first)

| Event | Operator | mean us | min us | max us | n |
| 184 | mla_attend_layer | 11.74 | 11.41 | 12.45 | 31 |
| 185 | mla_merge_uv_layer | 24.77 | 22.96 | 27.04 | 31 |
| 186 | linear_with_residual_layer | 12.93 | 12.10 | 16.18 | 31 |
| 187 | moe_router_layer | 25.67 | 24.63 | 27.25 | 31 |
| 188 | gang_moe_w13_linear_layer | 44.04 | 40.78 | 47.82 | 31 |
| 189 | gang_moe_w2_silu_linear_layer | 23.14 | 21.57 | 25.38 | 31 |
| 190 | moe_mul_sum_add_layer | 5.28 | 4.34 | 7.33 | 31 |
| 191 | linear_norm_layer | 18.36 | 17.80 | 19.16 | 31 |
| 192 | mla_prep_layer | 150.26 | 147.29 | 153.73 | 31 |
| 193 | mla_attend_layer | 11.90 | 11.39 | 15.44 | 31 |
| 194 | mla_merge_uv_layer | 25.28 | 23.16 | 26.57 | 31 |
| 195 | linear_with_residual_layer | 12.98 | 12.51 | 13.47 | 31 |
| 196 | moe_router_layer | 27.10 | 25.94 | 30.49 | 31 |
| 197 | gang_moe_w13_linear_layer | 41.24 | 38.37 | 45.68 | 31 |
| 198 | gang_moe_w2_silu_linear_layer | 23.21 | 21.75 | 24.66 | 31 |
| 199 | moe_mul_sum_add_layer | 4.81 | 4.14 | 6.02 | 31 |
| 200 | linear_norm_layer | 18.56 | 17.67 | 19.28 | 31 |
| 201 | mla_prep_layer | 149.55 | 146.70 | 152.46 | 31 |
| 202 | mla_attend_layer | 11.81 | 11.44 | 12.08 | 31 |
| 203 | mla_merge_uv_layer | 23.87 | 23.28 | 27.20 | 31 |
| 204 | linear_with_residual_layer | 13.02 | 12.38 | 17.52 | 31 |
| 205 | moe_router_layer | 26.39 | 26.00 | 27.86 | 31 |
| 206 | gang_moe_w13_linear_layer | 44.31 | 41.45 | 47.75 | 31 |
| 207 | gang_moe_w2_silu_linear_layer | 24.00 | 21.53 | 25.96 | 31 |
| 208 | moe_mul_sum_add_layer | 5.04 | 4.16 | 8.16 | 31 |
| 209 | linear_norm_layer | 18.61 | 17.92 | 19.28 | 31 |
| 210 | mla_prep_layer | 149.56 | 146.05 | 152.79 | 31 |
| 211 | mla_attend_layer | 11.86 | 11.63 | 12.25 | 31 |
| 212 | mla_merge_uv_layer | 23.71 | 23.04 | 26.37 | 31 |
| 213 | linear_with_residual_layer | 12.81 | 11.86 | 17.24 | 31 |
| 214 | moe_router_layer | 26.15 | 25.65 | 26.77 | 31 |
| 215 | gang_moe_w13_linear_layer | 41.86 | 39.63 | 45.80 | 31 |
| 216 | gang_moe_w2_silu_linear_layer | 23.60 | 21.72 | 26.92 | 31 |
